product_id,residual_median,residual_robust_std,residual_pct_median,residual_pct_robust_std,historical_residual_count
P00446,28.5,37.065,0.10874704491725767,0.16418526342728848,90
P00447,16.5,28.9107,0.09397064288368637,0.1650146459065796,90
P00448,5.5,31.875899999999998,0.011973211833019162,0.07241549657032303,90
P00449,0.0,1.4826,0.0,0.29652,90
P00450,1.0,2.9652,0.046536796536796536,0.1363863636363636,90
P00451,6.5,21.4977,0.02941359820463802,0.10955164830135904,90
P00452,2.0,4.4478,0.031054405392392875,0.07167190226933694,90
P00453,1.0,1.4826,0.05555555555555555,0.08721176470588235,90
P00454,13.0,42.2541,0.07093567251461988,0.2481150821596244,90
P00455,1.0,5.9304,0.04083333333333333,0.36006,90
P00456,0.5,8.1543,0.005263157894736842,0.07708958347125676,90
P00457,1.0,4.4478,0.1111111111111111,0.32946666666666663,90
P00458,4.5,9.636899999999999,0.03968503937007874,0.09558173200285101,90
P00459,0.0,7.412999999999999,0.0,0.30163241379310346,90
P00460,1.0,1.4826,0.07692307692307693,0.11404615384615385,90
P00461,0.0,2.9652,0.0,0.39712499999999995,90
P00462,5.0,10.3782,0.04836823020236285,0.08867180731889468,90
P00463,0.0,54.1149,0.0,0.1756595238095238,90
P00464,4.0,7.412999999999999,0.0484866294446077,0.08845629429709286,90
P00465,22.0,62.2692,0.062142647705615006,0.18297037237875985,90
P00466,0.0,1.4826,0.0,0.16473333333333331,90
P00467,1.0,2.9652,0.05012531328320802,0.1502107894736842,90
P00468,0.0,2.9652,0.0,0.08721176470588235,90
P00469,1.0,4.4478,0.06458333333333333,0.25614949561403505,90
P00470,33.0,75.6126,0.12523062730627305,0.2888403033088235,90
P00471,0.0,1.0,0.0,0.1059,90
P00472,5.0,87.4734,0.01508067141771877,0.31036405361450614,90
P00473,1.0,1.4826,0.07692307692307693,0.11404615384615385,90
P00474,17.0,89.6973,0.06428303303303304,0.3314201744872178,90
P00475,2.0,11.8608,0.010545010545010546,0.06651856648650938,90
P00476,3.0,5.9304,0.03647214854111406,0.07900211179043566,90
P00477,0.0,1.4826,0.0,0.2471,90
P00478,3.5,20.0151,0.025666684697354898,0.15493630434782607,90
P00479,2.0,5.9304,0.047619047619047616,0.11866808510638296,90
P00480,1.0,4.4478,0.019230769230769232,0.08665271493212669,90
P00481,0.5,5.1891,0.01,0.103782,90
P00482,20.0,37.065,0.07627118644067797,0.14204374652584767,90
P00483,14.5,33.3585,0.05659420289855072,0.11109334128097242,90
P00484,4.5,9.636899999999999,0.0614630467571644,0.13071167792260416,90
P00485,2.0,4.4478,0.04706533776301218,0.08308253737541528,90
P00486,17.0,32.6172,0.07341070957530994,0.14302718197882364,90
P00487,1.0,1.4826,0.16666666666666666,0.34594,90
P00488,0.0,1.0,0.0,0.01,90
P00489,4.5,11.119499999999999,0.06891324626865672,0.17221921641791044,90
P00490,22.0,53.373599999999996,0.06833680073971336,0.1734951914983165,90
P00491,5.5,14.825999999999999,0.025,0.06834403788634097,90
P00492,8.0,13.343399999999999,0.0807266210492017,0.13468865102639294,90
P00493,0.0,4.4478,0.0,0.22824236842105258,90
P00494,0.5,1.0,0.020833333333333332,0.08315865384615385,90
P00495,4.0,11.8608,0.020086588803866292,0.06192683993423319,90
P00496,1.0,5.9304,0.05277777777777778,0.29652,90
P00497,13.0,28.9107,0.05927749387178528,0.11980258839645533,90
P00498,1.0,1.4826,0.07738095238095238,0.114725,90
P00499,0.0,8.1543,0.0,0.34213846153846156,90
P00500,9.5,25.9455,0.05625879043600562,0.14319027428709316,90
P00501,2.0,31.875899999999998,0.004851823451137824,0.07446572462794844,90
P00502,5.5,32.6172,0.023526033267799156,0.15727525813334076,90
P00503,1.5,2.2239,0.0787878787878788,0.11704736842105262,90
P00504,21.0,47.4432,0.061314575383038104,0.14276076440981372,90
P00505,0.0,8.8956,0.0,0.09348413793103447,90
P00506,1.0,1.4826,0.05,0.07413,90
P00507,15.0,51.149699999999996,0.056764344621863486,0.20227372767857144,90
P00508,0.5,75.6126,0.0018115942028985507,0.26122669327101156,90
P00509,15.0,60.0453,0.04527107095245149,0.17092273163332175,90
P00510,2.0,28.1694,0.006231573304744036,0.08470990876214723,90
P00511,2.0,14.0847,0.017094017094017096,0.12342702331384671,90
P00512,0.0,2.9652,0.0,0.11404615384615385,90
P00513,1.0,8.8956,0.020842379504993486,0.15825244514106582,90
P00514,5.0,19.273799999999998,0.02386648439280018,0.09994533862876252,90
P00515,1.0,4.4478,0.03125,0.1419828629032258,90
P00516,0.0,1.4826,0.0,0.12355,90
P00517,1.0,1.4826,0.058823529411764705,0.13517823529411763,90
P00518,6.5,22.238999999999997,0.04229279298454727,0.14627970020433356,90
P00519,9.5,36.323699999999995,0.06923076923076923,0.26302529514603046,90
P00520,0.0,1.4826,0.0,0.15649666666666665,90
P00521,2.5,14.0847,0.011711651819350265,0.06369379396881557,90
P00522,1.0,2.9652,0.039230769230769236,0.11984349999999998,90
P00523,4.5,20.0151,0.019938924031807095,0.09126487556561086,90
P00524,2.5,17.7912,0.038255360623781674,0.311388121065074,90
P00525,13.0,16.3086,0.0633528866934239,0.0790876343917924,90
P00526,4.0,14.825999999999999,0.020254332888934468,0.07108279475331697,90
P00527,1.0,2.9652,0.1,0.4127693181818182,90
P00528,0.0,1.0,0.0,0.01,90
P00529,0.0,1.4826,0.0,0.16473333333333331,90
P00530,8.5,85.2495,0.03367289190718732,0.3175506255366123,90
P00531,13.0,42.2541,0.058687524596615505,0.17910016478536706,90
P00532,19.0,83.76689999999999,0.09268030819754958,0.3490104060389455,90
P00533,1.5,8.1543,0.022767295597484277,0.1123065819265144,90
P00534,6.0,37.8063,0.0236142083466072,0.14081050944400664,90
P00535,2.0,5.9304,0.04,0.10752182125859334,90
P00536,13.0,42.9954,0.11107159791370318,0.40909630434782607,90
P00537,29.5,57.080099999999995,0.18183962264150944,0.34337807583638463,90
P00538,0.0,1.4826,0.0,0.2118,90
P00539,25.0,35.5824,0.08530711728416658,0.1254484788523284,90
P00540,0.0,2.9652,0.0,0.37065,90
P00541,17.5,40.771499999999996,0.08080661540693457,0.17470990025676478,90
P00542,1.5,8.1543,0.011159659896079357,0.06532188995215311,90
P00543,1.5,3.7064999999999997,0.06971153846153846,0.14911741220735783,90
P00544,2.0,4.4478,0.030309988518943745,0.06554515654575356,90
P00545,1.0,1.4826,0.04257246376811594,0.0780820652173913,90
P00546,2.0,5.9304,0.10526315789473684,0.27194934210526317,90
P00547,1.0,1.4826,0.09090909090909091,0.13478181818181817,90
P00548,0.0,63.751799999999996,0.0,0.15424310314685313,90
P00549,14.0,25.9455,0.054623597043525866,0.10358327910775943,90
P00550,7.0,25.2042,0.03796296296296296,0.14686054562335363,90
P00551,1.0,5.9304,0.011248736097067745,0.06787503918495297,90
P00552,8.0,28.1694,0.031638781638781636,0.11657540322580645,90
P00553,-1.0,21.4977,-0.003639443628326782,0.07742130574176624,90
P00554,7.5,42.2541,0.020868586479636762,0.11329300829357906,90
P00555,10.5,25.9455,0.05601731601731602,0.1389018574108818,90
P00556,2.0,7.412999999999999,0.07614942528735633,0.34991433566433566,90
P00557,0.0,1.4826,0.0,0.2118,90
P00558,3.0,4.4478,0.08741554054054054,0.1296022804054054,90
P00559,11.0,31.875899999999998,0.024247817883467228,0.07158405679962206,90
P00560,2.0,5.9304,0.04,0.10101230769230769,90
P00561,3.0,11.8608,0.017860928556285773,0.07416453529000698,90
P00562,0.0,1.4826,0.0,0.29652,90
P00563,0.0,1.4826,0.0,0.185325,90
P00564,1.0,1.4826,0.05,0.11119499999999999,90
P00565,1.0,2.9652,0.09090909090909091,0.26956363636363634,90
P00566,2.0,4.4478,0.03278688524590164,0.07769160529634299,90
P00567,0.0,2.9652,0.0,0.23759615384615382,90
P00568,-1.0,5.9304,-0.027402402402402402,0.18354302884615384,90
P00569,4.0,52.632299999999994,0.023076923076923078,0.29170676178660043,90
P00570,0.0,1.4826,0.0,0.11404615384615385,90
P00571,2.0,4.4478,0.03076923076923077,0.07233414335664336,90
P00572,10.5,63.751799999999996,0.014436338940629304,0.10134203296703297,90
P00573,1.0,1.4826,0.043478260869565216,0.06446086956521739,90
P00574,5.5,17.049899999999997,0.04145671094823637,0.13458256133988028,90
P00575,1.0,1.4826,0.037037037037037035,0.06141596581196582,90
P00576,0.0,8.8956,0.0,0.30674482758620686,90
P00577,0.0,1.0,0.0,0.01,90
P00578,10.5,30.3933,0.051850131977710434,0.1425576111571339,90
P00579,6.0,17.049899999999997,0.022523664638269103,0.06998589413900322,90
P00580,0.0,4.4478,0.0,0.26956363636363634,90
P00581,11.5,38.547599999999996,0.03674327268264245,0.1242174209068719,90
P00582,0.0,48.1845,0.00018539117538005166,0.31186090225563906,90
P00583,14.0,19.273799999999998,0.06912442396313365,0.09942064782724608,90
P00584,1.0,1.4826,0.05718954248366013,0.0847892156862745,90
P00585,3.0,4.4478,0.04379795396419438,0.0708924490501697,90
P00586,1.0,1.4826,0.08712121212121213,0.14039772727272726,90
P00587,1.0,1.4826,0.05555555555555555,0.08721176470588235,90
P00588,0.0,1.0,0.0,0.01,90
P00589,1.0,1.4826,0.09090909090909091,0.13478181818181817,90
P00590,0.0,1.4826,0.0,0.1059,90
P00591,1.0,2.9652,0.041666666666666664,0.11451806896551724,90
P00592,5.0,22.9803,0.028590479819285305,0.11209528682170543,90
P00593,2.0,7.412999999999999,0.08514492753623187,0.3722049771167048,90
P00594,0.0,1.4826,0.0,0.11404615384615385,90
P00595,-2.0,70.42349999999999,-0.008758598624220125,0.2844577198573338,90
P00596,7.5,20.0151,0.05137287473128786,0.13319787516981796,90
P00597,11.5,69.6822,0.02242545361490562,0.11735313479623824,90
P00598,1.0,5.1891,0.10555555555555556,0.46772499999999995,90
P00599,1.0,1.4826,0.07142857142857142,0.1059,90
P00600,0.5,2.9652,0.020833333333333332,0.1407097222222222,90
P00601,0.0,1.4826,0.0,0.11404615384615385,90
P00602,0.0,1.0,0.0,0.01,90
P00603,0.0,1.0,0.0,0.01,90
P00604,0.0,1.0,0.0,0.01,90
P00605,0.0,5.9304,0.0,0.24737486095661843,90
P00606,0.5,6.6716999999999995,0.0058823529411764705,0.09658377524143984,90
P00607,0.0,1.4826,0.0,0.19856249999999998,90
P00608,1.0,6.6716999999999995,0.05131578947368421,0.32318078947368417,90
P00609,4.5,8.1543,0.04367561794324077,0.08969147005444646,90
P00610,0.0,17.049899999999997,0.0,0.06839460348162475,90
P00611,0.0,1.0,0.0,0.01,90
P00612,13.0,32.6172,0.030637596000206175,0.07184570727496474,90
P00613,13.0,25.9455,0.06380699232417478,0.1093948311592489,90
P00614,1.0,7.412999999999999,0.05263157894736842,0.35179783281733745,90
P00615,2.0,8.1543,0.021012101210121013,0.08119000000000001,90
P00616,10.5,85.9908,0.050038417210910485,0.345617822841776,90
P00617,0.0,1.4826,0.0,0.37065,90
P00618,0.0,1.0,0.0,0.01,90
P00619,2.0,2.9652,0.10818713450292397,0.16473333333333331,90
P00620,0.0,17.049899999999997,4.1480006636801124e-05,0.056484008982148816,90
P00621,0.0,1.4826,0.0,0.1059,90
P00622,1.0,1.4826,0.06458333333333333,0.09575124999999998,90
P00623,0.0,1.0,0.0,0.01,90
P00624,3.5,11.119499999999999,0.035508142650999795,0.08661526091018283,90
P00625,12.0,19.273799999999998,0.061215805471124624,0.08767282020703758,90
P00626,1.0,1.4826,0.07142857142857142,0.1059,90
P00627,7.5,34.099799999999995,0.025780054162251265,0.12311439970309891,90
P00628,4.0,7.412999999999999,0.03076923076923077,0.061135570719602975,90
P00629,2.0,3.7064999999999997,0.0754985754985755,0.13022381196581195,90
P00630,0.5,2.2239,0.027777777777777776,0.12355,90
P00631,4.0,10.3782,0.03708791208791209,0.08557757062146892,90
P00632,2.0,5.9304,0.030536130536130537,0.10008007404360345,90
P00633,10.5,28.9107,0.04587112622826908,0.13120325956937798,90
P00634,9.5,17.7912,0.03972506785745557,0.07685431334622823,90
P00635,0.5,5.1891,0.02631578947368421,0.4388685167464114,90
P00636,0.0,1.4826,0.0,0.16473333333333331,90
P00637,6.0,14.825999999999999,0.024931034482758622,0.0635597218806886,90
P00638,1.0,1.4826,0.05,0.1002935294117647,90
P00639,0.0,1.4826,0.0,0.11404615384615385,90
P00640,1.0,1.4826,0.06458333333333333,0.09575124999999998,90
P00641,0.0,1.4826,0.0,0.185325,90
P00642,1.0,1.4826,0.07142857142857142,0.1059,90
P00643,1.0,2.9652,0.06666666666666667,0.19768,90
P00644,1.0,2.9652,0.041666666666666664,0.12796249999999998,90
P00645,1.0,1.4826,0.07142857142857142,0.1059,90
P00646,5.0,11.119499999999999,0.045561393805309734,0.09609444444444444,90
P00647,9.0,13.343399999999999,0.060032760032760035,0.09061934288595531,90
P00648,0.0,1.0,0.0,0.01,90
P00649,37.0,53.373599999999996,0.06760391890361309,0.10979837879040699,90
P00650,5.0,13.343399999999999,0.03861061419200954,0.10824968537890439,90
P00651,1.0,1.4826,0.05,0.07803157894736841,90
P00652,7.0,17.7912,0.047247386759581886,0.1141092864814332,90
P00653,2.0,10.3782,0.014601652011723955,0.0712070889261745,90
P00654,9.5,18.5325,0.0648320895522388,0.11720030487804878,90
P00655,1.0,1.4826,0.07142857142857142,0.1059,90
P00656,0.0,1.4826,0.0,0.185325,90
P00657,0.0,7.412999999999999,0.0,0.3122224137931034,90
P00658,1.0,1.4826,0.1,0.14826,90
P00659,10.5,46.701899999999995,0.027548209366391185,0.13260857426909198,90
P00660,2.5,12.6021,0.01721841704718417,0.08710679175598902,90
P00661,1.0,4.4478,0.04673913043478261,0.2511288043478261,90
P00662,6.0,12.6021,0.043590418531192415,0.0996578893980668,90
P00663,2.0,4.4478,0.04772727272727273,0.09397287878787877,90
P00664,1.0,2.9652,0.1,0.34593999999999997,90
P00665,0.0,1.0,0.0,0.01,90
P00666,1.0,5.1891,0.05555555555555555,0.3257227272727272,90
P00667,1.0,1.4826,0.07692307692307693,0.11404615384615385,90
P00668,1.0,2.9652,0.047619047619047616,0.13506086956521737,90
P00669,1.0,2.9652,0.10416666666666666,0.43860250000000006,90
P00670,0.0,1.4826,0.0,0.2118,90
P00671,1.5,3.7064999999999997,0.13247863247863248,0.3436936363636363,90
P00672,18.5,53.373599999999996,0.06355569155446757,0.16140864246446437,90
P00673,1.0,1.4826,0.05555555555555555,0.08236666666666666,90
P00674,8.0,20.0151,0.04654135338345865,0.12898901328273243,90
P00675,1.0,4.4478,0.05718954248366013,0.2640578431372549,90
P00676,3.0,4.4478,0.0732142857142857,0.11531333333333332,90
P00677,2.0,7.412999999999999,0.06478578892371996,0.2957182474613509,90
P00678,1.0,1.4826,0.06066176470588235,0.08993713235294117,90
P00679,-1.0,20.7564,-0.009808612440191388,0.23064747863018112,90
P00680,11.0,33.3585,0.056286549707602336,0.15727875867646068,90
P00681,2.0,2.9652,0.05334281650071124,0.079425,90
P00682,1.0,2.9652,0.036375661375661374,0.1078611111111111,90
P00683,0.0,1.4826,0.0,0.2118,90
P00684,9.5,17.049899999999997,0.02997005988023952,0.05611790437307203,90
P00685,5.5,13.343399999999999,0.058525188055618876,0.1442851016432849,90
P00686,4.5,34.099799999999995,0.0196903725205612,0.11588101902748413,90
P00687,5.0,22.238999999999997,0.024396273807875637,0.11273874496714524,90
P00688,1.0,2.9652,0.04880952380952381,0.15473166666666666,90
P00689,20.0,48.1845,0.047483251082916386,0.12308695368367009,90
P00690,2.0,4.4478,0.0625,0.16803277027027025,90
P00691,0.0,1.4826,0.0,0.37065,90
P00692,0.0,1.4826,0.0,0.13478181818181817,90
P00693,4.0,11.8608,0.04124149659863945,0.10623214860955887,90
P00694,2.0,2.9652,0.07692307692307693,0.11404615384615385,90
P00695,1.0,1.4826,0.08333333333333333,0.12355,90
P00696,9.5,17.049899999999997,0.04973939611790079,0.08976363801275791,90
P00697,0.0,1.4826,0.0,0.07803157894736841,90
P00698,3.5,12.6021,0.03660714285714285,0.1297953846153846,90
P00699,1.0,1.4826,0.125,0.185325,90
P00700,2.0,6.6716999999999995,0.020833333333333332,0.0747092530576587,90
P00701,3.5,8.1543,0.02769791067663408,0.07547354445004427,90
P00702,0.0,1.4826,0.0,0.185325,90
P00703,0.0,1.0,0.0,0.01,90
P00704,2.0,2.9652,0.08333333333333333,0.12355,90
P00705,1.5,3.7064999999999997,0.06340579710144928,0.15100555555555553,90
P00706,2.0,7.412999999999999,0.022233201581027668,0.08235038866930172,90
P00707,1.0,1.4826,0.09090909090909091,0.13478181818181817,90
P00708,1.0,2.9652,0.058823529411764705,0.17442352941176473,90
P00709,1.0,1.4826,0.07142857142857142,0.1059,90
P00710,23.5,61.527899999999995,0.04197445033457896,0.10438249924932438,90
P00711,4.0,7.412999999999999,0.039744220363994096,0.07938221136954536,90
P00712,1.0,4.4478,0.017857142857142856,0.07849605263157894,90
P00713,4.5,14.0847,0.01991869918699187,0.06469565588188263,90
P00714,1.0,4.4478,0.058823529411764705,0.27253676470588234,90
P00715,0.0,1.4826,0.0,0.37065,90
P00716,17.0,55.5975,0.10109489051094891,0.29905621700879764,90
P00717,6.0,20.0151,0.05132533133283321,0.17226639485958445,90
P00718,-1.5,30.3933,-0.010388620777241554,0.23558916941833882,90
P00719,1.0,8.8956,0.05298913043478261,0.4431684782608695,90
P00720,37.0,63.01049999999999,0.06824113080571231,0.12011493965623372,90
P00721,10.0,28.9107,0.08496189773844641,0.23596186335403727,90
P00722,1.0,5.9304,0.03612903225806452,0.18123694852941177,90
P00723,0.0,2.9652,0.0,0.3129933333333333,90
P00724,0.0,55.5975,0.0,0.14521706555957276,90
P00725,5.5,12.6021,0.03678620901954748,0.0848507875425094,90
P00726,9.0,22.9803,0.044144144144144144,0.11205692782276439,90
P00727,2.0,2.9652,0.08695652173913043,0.13081764705882354,90
P00728,0.0,14.825999999999999,0.0,0.18735148148148148,90
P00729,3.0,8.1543,0.1396103896103896,0.3517163636363636,90
P00730,1.0,1.4826,0.045454545454545456,0.08477066985645933,90
P00731,1.0,4.4478,0.03337041156840934,0.1608111111111111,90
P00732,1.0,4.4478,0.019433962264150943,0.08424193291404612,90
P00733,6.5,28.1694,0.01616077230112318,0.08239781996618185,90
P00734,10.5,40.771499999999996,0.034709511568123394,0.1306378428549826,90
P00735,0.0,2.9652,0.0,0.32946666666666663,90
P00736,21.0,33.3585,0.06846093429249744,0.10190377358490565,90
P00737,0.0,1.4826,0.0,0.37065,90
P00738,3.5,16.3086,0.061381475667189954,0.3060470229490005,90
P00739,2.0,1.4826,0.11764705882352941,0.10356397058823529,90
P00740,1.0,1.4826,0.05555555555555555,0.08236666666666666,90
P00741,6.5,27.428099999999997,0.028157993966817497,0.11862047979797978,90
P00742,0.0,1.4826,0.0,0.4942,90
P00743,30.5,72.64739999999999,0.05097420971784299,0.11146650308347086,90
P00744,2.0,4.4478,0.04706533776301218,0.11582812499999999,90
P00745,1.0,1.4826,0.15000000000000002,0.51891,90
P00746,0.0,4.4478,0.0,0.29784375,90
P00747,0.0,1.4826,0.0,0.0926625,90
P00748,5.0,34.8411,0.01670150987224158,0.09643209570404128,90
P00749,11.0,51.891,0.05788471665248916,0.2732947073523001,90
P00750,10.5,22.9803,0.049027021576930827,0.09922938109702037,90
P00751,0.0,1.0,0.0,0.01,90
P00752,0.5,18.5325,0.0035971223021582736,0.13003597951344428,90
P00753,8.0,20.7564,0.04485304169514696,0.108961984874209,90
P00754,1.0,1.4826,0.06458333333333333,0.09884,90
P00755,0.0,1.0,0.0,0.01,90
P00756,8.0,24.462899999999998,0.02373887240356083,0.07168411232914622,90
P00757,2.5,11.119499999999999,0.01610857432775241,0.07201893593468935,90
P00758,6.5,31.875899999999998,0.02199530029718709,0.10189060605238526,90
P00759,9.0,47.4432,0.06261626756382348,0.3249534246575342,90
P00760,0.0,13.343399999999999,0.0,0.12141982758620688,90
P00761,1.0,5.9304,0.07692307692307693,0.4250811188811189,90
P00762,0.0,1.4826,0.0,0.29652,90
P00763,1.0,2.9652,0.06666666666666667,0.13525473684210523,90
P00764,0.0,94.8864,0.0,0.2801658227848101,90
P00765,0.0,1.0,0.0,0.01,90
P00766,8.0,48.925799999999995,0.023385416666666665,0.12725472258631712,90
P00767,4.0,20.7564,0.018066147383875047,0.0811425940554952,90
P00768,1.0,8.1543,0.0332244008714597,0.27289615384615384,90
P00769,2.0,2.9652,0.10526315789473684,0.15606315789473682,90
P00770,5.0,25.9455,0.05742971887550201,0.30439719355132894,90
P00771,1.0,2.9652,0.04880952380952381,0.1397559090909091,90
P00772,1.5,20.0151,0.0071463659968654236,0.10530131360324177,90
P00773,1.0,2.9652,0.038461538461538464,0.11404615384615385,90
P00774,0.0,1.4826,0.0,0.09884,90
P00775,0.0,1.0,0.0,0.01,90
P00776,1.0,2.9652,0.05263157894736842,0.14208249999999997,90
P00777,0.0,1.0,0.0,0.01,90
P00778,7.0,22.238999999999997,0.030255724055902468,0.08793942998760843,90
P00779,7.5,54.1149,0.02063844405686803,0.1340044365247223,90
P00780,2.0,2.9652,0.04083333333333333,0.09178328881987577,90
P00781,0.0,20.0151,0.0,0.0918057073889207,90
P00782,5.5,22.9803,0.028048397234443745,0.10201487022334733,90
P00783,1.0,2.9652,0.05263157894736842,0.11535102974828375,90
P00784,0.0,1.4826,0.0,0.29652,90
P00785,0.0,1.4826,0.0,0.29652,90
P00786,8.5,27.428099999999997,0.11284722222222221,0.34450185185185184,90
P00787,17.0,34.099799999999995,0.051196656544878705,0.10703092105263157,90
P00788,0.0,1.4826,0.0,0.29652,90
P00789,-3.0,19.273799999999998,-0.014026348561316116,0.09187987102142708,90
P00790,1.0,2.9652,0.038461538461538464,0.09291870967741933,90
P00791,1.0,1.4826,0.05555555555555555,0.08236666666666666,90
P00792,2.0,7.412999999999999,0.01613008130081301,0.07174026498819827,90
P00793,9.0,22.238999999999997,0.04371715241280459,0.10325205571404598,90
P00794,2.5,5.1891,0.030568023525770004,0.0616124593716143,90
P00795,1.0,2.9652,0.046536796536796536,0.16574954545454543,90
P00796,3.0,5.9304,0.04285714285714286,0.08955052631578947,90
P00797,3.0,15.5673,0.020411941680166627,0.08614788885918355,90
P00798,9.0,20.7564,0.03529411764705882,0.08900779388646288,90
P00799,0.0,74.87129999999999,0.0,0.998284,90
P00800,9.5,25.2042,0.04683406113537118,0.1274800853513299,90
P00801,31.0,50.4084,0.07742257742257742,0.12508254662004661,90
P00802,0.0,1.0,0.0,0.01,90
P00803,0.5,7.412999999999999,0.0032679738562091504,0.05691620820990266,90
P00804,1.0,4.4478,0.016807909604519774,0.0753864406779661,90
P00805,1.0,2.2239,0.047619047619047616,0.1297275,90
P00806,17.0,25.2042,0.046468216790165516,0.08082034029220983,90
P00807,4.0,7.412999999999999,0.07275132275132275,0.13752497665732957,90
P00808,14.5,28.9107,0.08541374474053295,0.1790713365569653,90
P00809,2.0,18.5325,0.009524025488106307,0.08140508454358762,90
P00810,2.5,3.7064999999999997,0.08054054054054055,0.163357443766347,90
P00811,7.5,54.1149,0.044378698224852076,0.36086852162708316,90
P00812,7.0,23.7216,0.02972734158040899,0.10826679383160123,90
P00813,0.5,1.0,0.020833333333333332,0.0679525,90
P00814,5.5,20.7564,0.03571555114622825,0.12990435457767385,90
P00815,13.5,47.4432,0.04587466755655331,0.1624120909090909,90
P00816,2.5,15.5673,0.018526785714285714,0.10493830128205127,90
P00817,8.0,11.8608,0.06206365255910251,0.08195431789737172,90
P00818,1.0,1.4826,0.07417582417582418,0.10997307692307692,90
P00819,2.0,4.4478,0.06904761904761905,0.16950821256038645,90
P00820,1.0,5.9304,0.041666666666666664,0.24872565789473683,90
P00821,3.0,33.3585,0.029678362573099415,0.3007402900963307,90
P00822,0.0,1.4826,0.0,0.13478181818181817,90
P00823,0.5,5.1891,0.03125,0.3647666666666667,90
P00824,0.5,2.2239,0.027777777777777776,0.12597254901960783,90
P00825,2.0,5.9304,0.02381289865343728,0.09513591781379771,90
P00826,18.0,49.6671,0.06941603907509444,0.16626367407818957,90
P00827,0.0,1.4826,0.0,0.09884,90
P00828,0.5,1.0,0.045454545454545456,0.06739090909090908,90
P00829,2.0,4.4478,0.025,0.058407315658657824,90
P00830,3.0,7.412999999999999,0.037037037037037035,0.10266341432225062,90
P00831,2.5,3.7064999999999997,0.06458333333333333,0.09575124999999998,90
P00832,1.0,8.1543,0.010158828382838284,0.08438698113207548,90
P00833,0.0,1.4826,0.0,0.2471,90
P00834,1.0,1.4826,0.07142857142857142,0.1059,90
P00835,2.0,7.412999999999999,0.02287199480181936,0.07326588412128043,90
P00836,0.0,1.0,0.0,0.01,90
P00837,9.5,20.0151,0.08095238095238094,0.1522991346153846,90
P00838,0.0,2.9652,0.0,0.21994615384615385,90
P00839,-3.0,28.1694,-0.015484076941495731,0.12390462828125541,90
P00840,0.0,8.8956,0.0,0.07638790458715596,90
P00841,1.0,2.9652,0.09090909090909091,0.26394772727272725,90
P00842,24.0,63.01049999999999,0.03590431880997979,0.09677153086608452,90
P00843,0.5,1.0,0.027777777777777776,0.10707666666666667,90
P00844,-1.5,30.3933,-0.014018691588785047,0.32649156352614295,90
P00845,0.0,1.4826,0.0,0.185325,90
P00846,0.5,3.7064999999999997,0.02631578947368421,0.27289615384615384,90
P00847,0.5,2.2239,0.021739130434782608,0.1045954347826087,90
P00848,7.0,12.6021,0.07409274193548387,0.15827988804049417,90
P00849,9.0,17.7912,0.04926114400352302,0.08902348364560178,90
P00850,0.0,1.4826,0.0,0.061775,90
P00851,1.0,1.4826,0.08333333333333333,0.12355,90
P00852,14.0,68.19959999999999,0.024967775362685133,0.13050056856640044,90
P00853,1.0,1.4826,0.09545454545454546,0.14152090909090909,90
P00854,6.0,13.343399999999999,0.046778303603931565,0.10350730313947502,90
P00855,0.0,1.4826,0.0,0.16473333333333331,90
P00856,3.0,5.9304,0.13664596273291924,0.3886430690537084,90
P00857,0.0,1.4826,0.0,0.4942,90
P00858,5.5,23.7216,0.025427837735916822,0.10814715705485647,90
P00859,3.5,11.119499999999999,0.03817204301075269,0.11899041666666667,90
P00860,2.0,5.9304,0.06896551724137931,0.18470656284760845,90
P00861,5.5,12.6021,0.03078794388980159,0.06950156887718181,90
P00862,6.5,14.0847,0.03077821710999281,0.06787136960600375,90
P00863,1.0,6.6716999999999995,0.009304137095378223,0.06957487373737374,90
P00864,1.5,2.2239,0.05829228243021346,0.10695847076461769,90
P00865,0.0,1.4826,0.0,0.2471,90
P00866,4.0,10.3782,0.0474671669793621,0.11718341728012398,90
P00867,1.0,2.9652,0.05718954248366013,0.16231078431372548,90
P00868,0.0,1.4826,0.0,0.37065,90
P00869,2.0,5.9304,0.03393730227207363,0.11441788898475695,90
P00870,19.0,68.19959999999999,0.06356607683723897,0.26313543908738696,90
P00871,2.0,7.412999999999999,0.0757142857142857,0.29112872727272726,90
P00872,1.0,2.9652,0.08012820512820512,0.2527159090909091,90
P00873,19.5,47.4432,0.0543908135461269,0.1340164778431091,90
P00874,1.0,1.4826,0.06666666666666667,0.09884,90
P00875,1.0,1.4826,0.09090909090909091,0.13478181818181817,90
P00876,1.0,1.4826,0.05555555555555555,0.08236666666666666,90
P00877,10.0,45.2193,0.023500248283689733,0.10137690399713216,90
P00878,15.0,23.7216,0.03245490873744465,0.05735746416144745,90
P00879,0.0,1.4826,0.0,0.16473333333333331,90
P00880,1.0,1.4826,0.05555555555555555,0.08236666666666666,90
P00881,0.0,1.0,0.0,0.01,90
P00882,0.0,11.119499999999999,0.0,0.13833404983570646,90
P00883,0.0,1.0,0.0,0.01,90
P00884,1.0,2.9652,0.037037037037037035,0.1078611111111111,90
P00885,15.0,29.651999999999997,0.04110105580693816,0.07635672638110272,90
P00886,1.0,2.9652,0.046536796536796536,0.11686376470588235,90
P00887,9.0,44.477999999999994,0.026322390900047576,0.12351860929810107,90
