product_id,date,category,demand_class,base_daily_demand,annual_growth_rate,noise_std,seasonality_strength,year,month,quarter,week,day_of_week,day_of_month,days_since_start,is_weekend,month_name,weekday_multiplier,day_of_year,annual_seasonality,combined_seasonality,product_trend_multiplier,product_seasonality_multiplier,expected_demand,event_multiplier,event_adjusted_demand,noise_factor,actual,rolling_mean_28,rolling_std_28,rolling_mean_7,rolling_std_7,residual_median,residual_robust_std,residual_pct_median,residual_pct_robust_std,historical_residual_count,current_baseline,current_residual,current_deviation_pct,current_z_score,abs_z_score,anomaly_direction,anomaly_severity,is_anomaly,recommended_action,business_impact_score,severity_weight,priority_score,priority_rank
P01663,2026-12-31,Accessories,Trending,19.07,0.2838783946428834,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.6472156329936958,1.0140000000000002,31.85217575088644,1.0,31.85217575088644,0.8778448781094392,28,29.5,3.5224149964771536,30.0,5.000000000000049,2.0,4.4478,0.0754985754985755,0.16198777777777776,90,29.5,-1.5,-0.05084745762711865,-0.7869058860560277,0.7869058860560277,Demand Drop,Normal,False,No immediate action,2.6497449087082736,0,0.0,630
P00777,2026-12-31,Electronics,Seasonal,5.71,-0.0156122907151037,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9690609382936614,1.0200000000000002,5.6440047168099445,1.0,5.6440047168099445,1.071439221475897,6,5.214285714285714,0.7867957924694443,5.285714285714286,0.7559289460184481,0.0,1.0,0.0,0.01,90,5.214285714285714,0.7857142857142856,0.15068493150684928,0.7857142857142856,0.7857142857142856,Demand Spike,Normal,False,No immediate action,1.5289294028291744,0,0.0,631
P00802,2026-12-31,Electronics,Stable,5.56,-0.0138984382834295,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9724335772729222,1.0100000000000002,5.460797996533823,1.0,5.460797996533823,1.0517884834163305,6,5.214285714285714,0.4986754943620756,5.571428571428571,0.5345224838248515,0.0,1.0,0.0,0.01,90,5.214285714285714,0.7857142857142856,0.15068493150684928,0.7857142857142856,0.7857142857142856,Demand Spike,Normal,False,No immediate action,1.5289294028291744,0,0.0,632
P01604,2026-12-31,Home Appliances,Seasonal,4.39,0.0032494458747906,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0065005046723516,1.0200000000000002,4.506907959821857,1.0,4.506907959821857,1.002286075268979,5,4.214285714285714,0.7867957924694465,4.428571428571429,0.7867957924694448,0.0,1.0,0.0,0.01,90,4.214285714285714,0.7857142857142856,0.18644067796610167,0.7857142857142856,0.7857142857142856,Demand Spike,Normal,False,No immediate action,1.4078110115363287,0,0.0,633
P01567,2026-12-31,Office Supplies,Stable,377.55,0.0067019959716588,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0134303623663865,1.0100000000000002,386.4468396445436,1.0,386.4468396445436,1.0289986649010814,398,375.2857142857143,29.113897843110934,385.85714285714283,32.865526880650805,3.5,24.462899999999998,0.009659090909090909,0.06776232757833196,90,375.2857142857143,22.714285714285722,0.06052531404644083,0.7854459493472044,0.7854459493472044,Demand Spike,Normal,False,No immediate action,4.7040054856928375,0,0.0,634
P00779,2026-12-31,Office Supplies,Trending,286.74,0.2440073073092148,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5466287323081347,1.0140000000000002,449.6890472198632,1.0,449.6890472198632,1.067916485907071,480,430.0,54.09456740026959,452.57142857142856,67.81066077163419,7.5,54.1149,0.02063844405686803,0.1340044365247223,90,430.0,50.0,0.11627906976744186,0.7853659528152136,0.7853659528152136,Demand Spike,Normal,False,No immediate action,4.850315883046903,0,0.0,635
P00633,2026-12-31,Personal Care,Trending,195.85,0.2023354884231332,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.4448810115870836,1.0140000000000002,286.941665365001,1.0,286.941665365001,0.9326094309660944,268,280.17857142857144,43.0641670855536,306.7142857142857,47.08401811554332,10.5,28.9107,0.04587112622826908,0.13120325956937798,90,280.17857142857144,-12.178571428571445,-0.04346717654557048,-0.7844352239334034,0.7844352239334034,Demand Drop,Normal,False,No immediate action,4.388688673900729,0,0.0,636
P01032,2026-12-31,Personal Care,Seasonal,279.94,0.0394404817723079,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0803220169370824,1.0200000000000002,308.4738523297942,1.0,308.4738523297942,1.0471139497347175,323,291.17857142857144,41.745306741245216,294.85714285714283,40.53158674181775,8.0,30.3933,0.032752985124407975,0.11511072218894036,90,291.17857142857144,31.821428571428555,0.10928492579418612,0.7837723633639175,0.7837723633639175,Demand Spike,Normal,False,No immediate action,4.5307870073731955,0,0.0,637
P00224,2026-12-31,Home Appliances,Volatile,10.87,-0.0080710492351416,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9839448888465848,1.0100000000000002,10.802435751180004,1.0,10.802435751180004,0.7319882699005196,8,10.321428571428571,2.178235293697401,9.857142857142858,3.0783421635988586,0.0,2.9652,0.0,0.3129933333333333,90,10.321428571428571,-2.321428571428571,-0.22491349480968856,-0.7828910601067622,0.7828910601067622,Demand Drop,Normal,False,No immediate action,1.7201874786433855,0,0.0,638
P00436,2026-12-31,Office Supplies,Trending,45.71,0.2401938262918239,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5371738734836993,1.0140000000000002,71.24791680553707,1.0,71.24791680553707,1.0343737014160768,74,68.39285714285714,8.020064125144543,71.28571428571429,9.30437685024794,1.0,5.9304,0.01639344262295082,0.09782729508196722,90,68.39285714285714,5.607142857142861,0.08198433420365542,0.7768688211828648,0.7768688211828648,Demand Spike,Normal,False,No immediate action,3.354121901233984,0,0.0,639
P00294,2026-12-31,Home Appliances,Volatile,24.26,-0.0099523396471842,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9802212306736312,1.0100000000000002,24.017968726703725,1.0,24.017968726703725,1.2174910684851004,29,24.392857142857142,4.8330596528975285,23.857142857142858,3.436498771936911,0.0,5.9304,0.0,0.26965277777777774,90,24.392857142857142,4.607142857142858,0.1888726207906296,0.7768688211828642,0.7768688211828642,Demand Spike,Normal,False,No immediate action,2.642284200502123,0,0.0,640
P01670,2026-12-31,Accessories,Trending,125.94,0.2634899416982383,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5953842455264369,1.0140000000000002,203.73560956794188,1.0,203.73560956794188,0.8839013440473159,180,193.07142857142858,21.3332093250363,209.71428571428572,26.556319308934942,7.0,25.9455,0.03671373555840821,0.13933539495791683,90,193.07142857142858,-13.071428571428584,-0.06770255271920095,-0.7735996057670341,0.7735996057670341,Demand Drop,Normal,False,No immediate action,4.02155525396834,0,0.0,641
P00197,2026-12-31,Office Supplies,Trending,129.16,0.2451911357740478,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5495697159723958,1.0140000000000002,202.9444184582046,1.0,202.9444184582046,0.9275502217491391,188,195.21428571428572,20.555898753033667,201.28571428571428,27.759168369593986,6.5,17.7912,0.03902518454190186,0.10051525423728813,90,195.21428571428572,-7.214285714285722,-0.03695572630808639,-0.7708465822589664,0.7708465822589664,Demand Drop,Normal,False,No immediate action,4.040582771624864,0,0.0,642
P00889,2026-12-31,Electronics,Stable,6.24,-0.0160223442896261,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9682548734951784,1.0100000000000002,6.102329514716013,1.0,6.102329514716013,1.090098596117019,7,5.857142857142857,0.5245305283129825,5.857142857142857,0.6900655593424184,0.0,1.4826,0.0,0.20591666666666666,90,5.857142857142857,1.1428571428571432,0.19512195121951229,0.7708465822589662,0.7708465822589662,Demand Spike,Normal,False,No immediate action,1.602930405411217,0,0.0,643
P01234,2026-12-31,Electronics,Seasonal,29.13,-0.0453298875673233,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9115108640726224,1.0200000000000002,27.083357699844203,1.0,27.083357699844203,1.103994491686447,30,25.642857142857142,3.4449564391621514,26.428571428571427,3.7352886036260937,1.5,3.7064999999999997,0.06274509803921569,0.15232988235294118,90,25.642857142857142,4.357142857142858,0.16991643454039,0.7708465822589661,0.7708465822589661,Demand Spike,Normal,False,No immediate action,2.6470773000983963,0,0.0,644
P00194,2026-12-31,Personal Care,Stable,37.95,0.0053240582909307,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0106617591980325,1.0100000000000002,38.73815989918099,1.0,38.73815989918099,1.0506984882802937,41,37.714285714285715,3.4411146219313467,38.142857142857146,3.891382420536085,1.0,2.9652,0.027402402402402402,0.08014054054054054,90,37.714285714285715,3.2857142857142847,0.08712121212121209,0.7708465822589656,0.7708465822589656,Demand Spike,Normal,False,No immediate action,2.881169850866907,0,0.0,645
P00570,2026-12-31,Home Appliances,Stable,13.65,-0.0060697813190679,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.987913758080464,1.0100000000000002,13.619873025776322,1.0,13.619873025776322,0.8899689038420543,12,13.142857142857142,1.1454995906456236,13.428571428571429,1.133893419027662,0.0,1.4826,0.0,0.11404615384615385,90,13.142857142857142,-1.1428571428571423,-0.0869565217391304,-0.7708465822589656,0.7708465822589656,Demand Drop,Normal,False,No immediate action,1.9771824458665554,0,0.0,646
P00707,2026-12-31,Home Appliances,Seasonal,11.48,-0.0016469232537915,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.996713366834699,1.0200000000000002,11.671114840287592,1.0,11.671114840287592,0.9253166427224372,11,11.142857142857142,1.6934358174211612,11.857142857142858,2.1930626551750754,1.0,1.4826,0.09090909090909091,0.13478181818181817,90,11.142857142857142,-0.14285714285714235,-0.012820512820512775,-0.7708465822589656,0.7708465822589656,Demand Drop,Normal,False,No immediate action,1.9154817982216565,0,0.0,647
P01291,2026-12-31,Home Appliances,Seasonal,17.53,0.0095384914302394,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0191414584780656,1.0200000000000002,18.222860762462904,1.0,18.222860762462904,0.9505683099082176,17,17.142857142857142,2.383807811577944,17.142857142857142,2.1157009420496626,1.0,1.4826,0.07142857142857142,0.1059,90,17.142857142857142,-0.14285714285714235,-0.008333333333333304,-0.7708465822589656,0.7708465822589656,Demand Drop,Normal,False,No immediate action,2.2280331910320967,0,0.0,648
P01294,2026-12-31,Office Supplies,Stable,34.28,0.0075785987654906,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0151936331914642,1.0100000000000002,35.14884612326144,1.0,35.14884612326144,1.0273745030473889,36,33.714285714285715,2.8265558528742423,34.714285714285715,3.728908942943272,0.0,2.9652,0.0,0.08137578947368419,90,33.714285714285715,2.2857142857142847,0.0677966101694915,0.7708465822589656,0.7708465822589656,Demand Spike,Normal,False,No immediate action,2.7834637317794786,0,0.0,649
P01798,2026-12-31,Electronics,Stable,14.56,-0.017116626560053,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9661054223092836,1.0100000000000002,14.207159898311405,1.0,14.207159898311405,1.0905170033118892,15,13.857142857142858,1.268252974948432,14.0,1.5275252316520207,0.0,1.4826,0.0,0.11404615384615385,90,13.857142857142858,1.1428571428571423,0.08247422680412367,0.7708465822589656,0.7708465822589656,Demand Spike,Normal,False,No immediate action,2.1372405405482877,0,0.0,650
P01698,2026-12-31,Electronics,Trending,23.46,0.1270332578309645,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.269787862296381,1.0140000000000002,30.20627237496573,1.0,30.20627237496573,0.8887771927563356,27,28.428571428571427,3.696129822040293,28.428571428571427,4.39155032826835,2.0,4.4478,0.07142857142857142,0.16692977777777776,90,28.428571428571427,-1.428571428571427,-0.05025125628140698,-0.7708465822589655,0.7708465822589655,Demand Drop,Normal,False,No immediate action,2.568618458056466,0,0.0,651
P01336,2026-12-31,Office Supplies,Stable,362.2,0.0060130274538774,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.012045588709006,1.0100000000000002,370.2285413527061,1.0,370.2285413527061,1.0154753599624051,376,356.85714285714283,25.89110284149963,360.57142857142856,25.0988521839612,1.5,22.9803,0.00421746163254034,0.07100013256006628,90,356.85714285714283,19.142857142857167,0.053642914331465244,0.7677383299111485,0.7677383299111485,Demand Spike,Normal,False,No immediate action,4.554412012834784,0,0.0,652
P01551,2026-12-31,Accessories,Trending,208.21,0.2902806684413314,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.6636621523628716,1.0140000000000002,351.2405720978822,1.0,351.2405720978822,0.9512026193206125,334,336.92857142857144,43.870118549956224,333.14285714285717,55.43292815474882,25.5,37.065,0.09387306140308231,0.1342652628571463,90,336.92857142857144,-2.928571428571445,-0.00869196523213912,-0.7669923493476716,0.7669923493476716,Demand Drop,Normal,False,No immediate action,4.459393636018535,0,0.0,653
P01519,2026-12-31,Electronics,Trending,29.98,0.1486964593152598,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.3190025005090988,1.0140000000000002,40.09730669477647,1.0,40.09730669477647,1.1149488144410469,45,38.535714285714285,5.4261516467125155,37.714285714285715,6.524678426668138,2.5,5.1891,0.07614942528735633,0.1650883620689655,90,38.535714285714285,6.464285714285715,0.16774791473586656,0.7639640234887968,0.7639640234887968,Demand Spike,Normal,False,No immediate action,2.924944285757575,0,0.0,654
P01545,2026-12-31,Accessories,Trending,185.02,0.2925853750475159,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.6696025824754142,1.0140000000000002,313.23460798693566,1.0,313.23460798693566,1.0673022389758309,334,293.9642857142857,38.14444490680972,292.85714285714283,50.18774276463894,13.5,34.8411,0.05268136088738571,0.144148423073758,90,293.9642857142857,40.03571428571428,0.136192443202527,0.761621024758526,0.761621024758526,Demand Spike,Normal,False,No immediate action,4.428164053728441,0,0.0,655
P00537,2026-12-31,Accessories,Volatile,160.42,0.1124118476693528,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.2370990010224383,1.0100000000000002,200.4399759614598,1.0,200.4399759614598,0.8849454574138632,177,190.96428571428572,39.23573781252402,175.14285714285714,43.47577322075949,29.5,57.080099999999995,0.18183962264150944,0.34337807583638463,90,190.96428571428572,-13.964285714285722,-0.0731251168879746,-0.7614612748450988,0.7614612748450988,Demand Drop,Normal,False,No immediate action,3.9457275081767733,0,0.0,656
P01356,2026-12-31,Accessories,Trending,75.36,0.2746846476163321,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.623740920621487,1.0140000000000002,124.07822739892778,1.0,124.07822739892778,0.9237450534712748,115,117.14285714285714,14.467624867688837,120.42857142857143,17.491494531696528,8.0,13.343399999999999,0.07498048399687744,0.13734083361500762,90,117.14285714285714,-2.142857142857139,-0.018292682926829236,-0.7601403797275912,0.7601403797275912,Demand Drop,Normal,False,No immediate action,3.6133958529369448,0,0.0,657
P00211,2026-12-31,Personal Care,Trending,101.12,0.2097467578733172,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.462723953911742,1.0140000000000002,149.98139526662916,1.0,149.98139526662916,1.052292641512347,158,143.17857142857142,13.339036478691998,148.14285714285714,16.496752927254327,3.0,15.5673,0.024917287014061207,0.11594692307692307,90,143.17857142857142,14.821428571428584,0.10351708655525078,0.7593756509753512,0.7593756509753512,Demand Spike,Normal,False,No immediate action,3.8492024282926818,0,0.0,658
P00892,2026-12-31,Accessories,Volatile,191.51,0.1139241170265714,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.2404602211755469,1.0100000000000002,239.9361423269023,1.0,239.9361423269023,0.8437529918254625,202,237.53571428571428,55.37313303790792,280.14285714285717,57.747809688415614,23.5,77.8365,0.13903543831601387,0.4011664408473221,90,237.53571428571428,-35.53571428571428,-0.14960156367463537,-0.758457976472661,0.758457976472661,Demand Drop,Normal,False,No immediate action,4.0298434554464775,0,0.0,659
P00377,2026-12-31,Accessories,Stable,220.51,0.0137950124387781,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0277417489613938,1.0100000000000002,228.8936063941117,1.0,228.8936063941117,0.92684989153259,212,224.32142857142858,16.81721686453452,227.57142857142858,17.803156488452753,9.5,28.9107,0.047786040223086024,0.13779290135396519,90,224.32142857142858,-12.321428571428584,-0.05492755930584307,-0.7547872784619046,0.7547872784619046,Demand Drop,Normal,False,No immediate action,4.046635122794948,0,0.0,660
P01289,2026-12-31,Electronics,Trending,12.23,0.1066406217582733,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.2243135324707353,1.0140000000000002,15.182981465146735,1.0,15.182981465146735,0.9190742171047482,14,14.678571428571429,1.764958743166363,14.714285714285714,2.2146697055682614,1.0,2.2239,0.08012820512820512,0.21066858974358973,90,14.678571428571429,-0.6785714285714288,-0.046228710462287124,-0.7547872784619042,0.7547872784619042,Demand Drop,Normal,False,No immediate action,2.0440018412281495,0,0.0,661
P01522,2026-12-31,Accessories,Trending,48.34,0.2868872053611028,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.6549346730776735,1.0140000000000002,81.1195356859268,1.0,81.1195356859268,0.9140782808772078,74,76.82142857142857,8.886333958215136,81.0,6.608075867199808,5.0,10.3782,0.0874072457442165,0.1693963973237262,90,76.82142857142857,-2.8214285714285694,-0.03672710367271034,-0.7536401853335424,0.7536401853335424,Demand Drop,Normal,False,No immediate action,3.253832542060871,0,0.0,662
P01772,2026-12-31,Office Supplies,Trending,408.78,0.2570033087674114,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5790674711775874,1.0140000000000002,654.528077680126,1.0,654.528077680126,0.942177585261832,617,634.75,71.44260840910061,660.2857142857143,70.11826743846035,33.5,68.19959999999999,0.06347027641045058,0.1260998123827392,90,634.75,-17.75,-0.027963765261914138,-0.7514706831125111,0.7514706831125111,Demand Drop,Normal,False,No immediate action,4.829317671140398,0,0.0,663
P01918,2026-12-31,Personal Care,Trending,149.31,0.2186088668373568,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.4842034025342743,1.0140000000000002,224.708899772846,1.0,224.708899772846,1.0345701411285215,232,208.28571428571428,25.27750741177617,219.14285714285714,28.19827755631327,2.0,28.9107,0.010706943809958885,0.14195904328241882,90,208.28571428571428,23.714285714285722,0.11385459533607686,0.7510812852779671,0.7510812852779671,Demand Spike,Normal,False,No immediate action,4.094172967803749,0,0.0,664
P01144,2026-12-31,Personal Care,Stable,89.06,0.0026292785598316,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.005258238321906,1.0100000000000002,90.42358169199846,1.0,90.42358169199846,0.9610549744345772,87,88.39285714285714,7.646540179687602,91.85714285714286,8.234653836654244,2.5,5.1891,0.03216675244467319,0.06536296868149673,90,88.39285714285714,-1.3928571428571388,-0.015757575757575713,-0.7501989059484572,0.7501989059484572,Demand Drop,Normal,False,No immediate action,3.3588931797843014,0,0.0,665
P00741,2026-12-31,Personal Care,Trending,200.64,0.1925359571339213,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.421456109458214,1.0140000000000002,289.19376715491984,1.0,289.19376715491984,1.0478178658224837,303,275.9642857142857,32.775874305774515,282.85714285714283,44.96082951276834,6.5,27.428099999999997,0.028157993966817497,0.11862047979797978,90,275.9642857142857,27.035714285714278,0.09796816358224404,0.7487107851332859,0.7487107851332859,Demand Spike,Normal,False,No immediate action,4.280400298948598,0,0.0,666
P00453,2026-12-31,Home Appliances,Stable,21.14,-0.0030311196301209,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.993955215165528,1.0100000000000002,21.222335381085266,1.0,21.222335381085266,1.0732688265607755,23,20.892857142857142,1.5948826896204111,21.571428571428573,1.272418020560699,1.0,1.4826,0.05555555555555555,0.08721176470588235,90,20.892857142857142,2.1071428571428577,0.10085470085470088,0.7467576265633736,0.7467576265633736,Demand Spike,Normal,False,No immediate action,2.3732359354412704,0,0.0,667
P00621,2026-12-31,Electronics,Stable,14.75,-0.0126191592257449,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9749548457741212,1.0100000000000002,14.524389814919973,1.0,14.524389814919973,0.907537450663845,13,14.107142857142858,1.1333099904225636,14.142857142857142,1.0690449676496296,0.0,1.4826,0.0,0.1059,90,14.107142857142858,-1.1071428571428577,-0.07848101265822788,-0.7467576265633736,0.7467576265633736,Demand Drop,Normal,False,No immediate action,1.9707361878281653,0,0.0,668
P00949,2026-12-31,Accessories,Stable,42.55,0.0149556031025006,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0300929806304624,1.0100000000000002,44.26876088908444,1.0,44.26876088908444,0.9208610481371604,41,42.214285714285715,3.403235310996034,43.42857142857143,2.507132682112091,1.0,2.9652,0.025,0.07610782744282744,90,42.214285714285715,-1.2142857142857153,-0.02876480541455163,-0.7467576265633736,0.7467576265633736,Demand Drop,Normal,False,No immediate action,2.7911332930273187,0,0.0,669
P01504,2026-12-31,Home Appliances,Stable,26.13,-0.0063500868949537,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9873573819831604,1.0100000000000002,26.05764487513218,1.0,26.05764487513218,0.9578867838479076,25,25.107142857142858,2.2334044054079287,25.428571428571427,2.4397501823713217,1.0,1.4826,0.043478260869565216,0.06446086956521739,90,25.107142857142858,-0.10714285714285765,-0.004267425320056919,-0.7467576265633736,0.7467576265633736,Demand Drop,Normal,False,No immediate action,2.4330084378472665,0,0.0,670
P01968,2026-12-31,Home Appliances,Stable,13.39,-0.0055105823339084,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9890241748081496,1.0100000000000002,13.37546403768794,1.0,13.37546403768794,1.0109868920547544,14,12.892857142857142,0.9164862737363304,12.857142857142858,1.2149857925879777,0.0,1.4826,0.0,0.11404615384615385,90,12.892857142857142,1.1071428571428577,0.08587257617728536,0.7467576265633736,0.7467576265633736,Demand Spike,Normal,False,No immediate action,2.022257140789553,0,0.0,671
P01872,2026-12-31,Electronics,Volatile,27.71,-0.046622158422332,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9090482094666824,1.0100000000000002,25.441623143165,1.0,25.441623143165,0.7169668514671925,18,25.857142857142858,5.488805346064234,26.285714285714285,6.317021600783218,1.0,11.8608,0.03774928774928775,0.47109509401709404,90,25.857142857142858,-7.857142857142858,-0.30386740331491713,-0.7467576265633733,0.7467576265633733,Demand Drop,Normal,False,No immediate action,2.1987822636430128,0,0.0,672
P00380,2026-12-31,Home Appliances,Seasonal,7.39,-0.00772178378399,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9846369695540476,1.0200000000000002,7.421996549104501,1.0,7.421996549104501,1.0885862396196668,8,6.892857142857143,1.0306159867619393,7.0,1.1547005383792317,0.0,1.4826,0.0,0.19856249999999998,90,6.892857142857143,1.1071428571428568,0.16062176165803102,0.746757626563373,0.746757626563373,Demand Spike,Normal,False,No immediate action,1.6407942103983058,0,0.0,673
P00135,2026-12-31,Accessories,Stable,126.2,0.0177163881565007,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0356968149370804,1.0100000000000002,132.01198742551017,1.0,132.01198742551017,0.9301870731723344,123,128.78571428571428,10.224723641496432,129.28571428571428,7.250615737399325,2.5,11.119499999999999,0.021072374227714033,0.08921529091465066,90,128.78571428571428,-5.785714285714278,-0.04492512479201325,-0.7451516961836664,0.7451516961836664,Demand Drop,Normal,False,No immediate action,3.5918409846934525,0,0.0,674
P01252,2026-12-31,Personal Care,Seasonal,103.7,0.0222283527268825,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.044887866896213,1.0200000000000002,110.52196923308004,1.0,110.52196923308004,0.8965546010025681,99,102.07142857142857,14.457930212576805,104.28571428571429,14.670995032311088,3.0,8.1543,0.03578486730660643,0.0838677058279371,90,102.07142857142857,-3.0714285714285694,-0.030090972708187523,-0.7445677215001374,0.7445677215001374,Demand Drop,Normal,False,No immediate action,3.4288610725015176,0,0.0,675
P01644,2026-12-31,Personal Care,Stable,150.34,0.0049434275201103,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0098976484328237,1.0100000000000002,153.34629259004464,1.0,153.34629259004464,1.0389316068664984,159,149.17857142857142,11.149002850043727,149.71428571428572,9.51690225711226,1.0,11.8608,0.008054082028722992,0.08302787856750884,90,149.17857142857142,9.821428571428584,0.06583672492219304,0.7437465071014252,0.7437465071014252,Demand Spike,Normal,False,No immediate action,3.7746427980127724,0,0.0,676
P01552,2026-12-31,Personal Care,Stable,104.98,0.0040644728058532,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0081342621197955,1.0100000000000002,106.89227418570952,1.0,106.89227418570952,1.0392664287422615,111,103.60714285714286,8.782724143808775,105.71428571428571,7.47694870283064,3.0,5.9304,0.02926898914905768,0.06790919976635514,90,103.60714285714286,7.392857142857139,0.07135470527404339,0.7407353876394744,0.7407353876394744,Demand Spike,Normal,False,No immediate action,3.495159090505194,0,0.0,677
P00906,2026-12-31,Accessories,Trending,50.35,0.2785343422153949,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.633550004343982,1.0140000000000002,83.4007321167816,1.0,83.4007321167816,1.0914505188218333,91,79.32142857142857,8.362409591732186,81.14285714285714,8.091735937126753,4.0,10.3782,0.056012534273403844,0.14096458183129054,90,79.32142857142857,11.67857142857143,0.1472309770373706,0.7398750677932041,0.7398750677932041,Demand Spike,Normal,False,No immediate action,3.3455586299906948,0,0.0,678
P00102,2026-12-31,Personal Care,Trending,285.54,0.227282082252756,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.505376403494543,1.0140000000000002,435.8630107493856,1.0,435.8630107493856,1.0283009594344603,448,416.35714285714283,55.040196951167594,428.42857142857144,66.94489560540899,1.5,40.771499999999996,0.004063678257226644,0.10514089876963907,90,416.35714285714283,31.642857142857167,0.07599931377594792,0.7393119493483725,0.7393119493483725,Demand Spike,Normal,False,No immediate action,4.514994995851853,0,0.0,679
