product_id,forecast_30d,average_forecast_daily,forecast_min,forecast_max,uncertainty_lower_30d,uncertainty_upper_30d,demand_class,behavioral_class,selected_model,validation_wape,validation_mae,validation_rmse,validation_bias,average_daily_demand,demand_std,zero_demand_rate,forecast_growth_vs_history,forecast_uncertainty,forecast_confidence
P00251,170.85688504698012,5.695229501566004,5.695229501566004,5.695229501566004,77.56241043567573,264.1513596582845,Volatile,Continuous,SES,0.19405782284434434,1.157697030710958,1.5130585471549065,-0.005615903746835483,6.471232876712329,1.7180937735046649,0.0,-0.11991584755648121,186.58894922260876,Medium
P00252,643.9766290513182,21.46588763504394,18.44497129983523,23.308421940585397,463.9164689601867,824.0367891424497,Stable,Continuous,HoltWinters7,0.07045213546771731,1.5638167957342948,2.0125009662848306,0.001987325670638055,23.454794520547946,3.4934797622646463,0.0,-0.08479745511143111,360.120320182263,High
P00253,5310.0,177.0,177.0,177.0,3139.9600759730015,7480.039924026998,Volatile,Continuous,Naive,0.19205084019901938,34.13333333333333,39.92200495246407,0.08410726848949235,169.986301369863,38.60062230771412,0.0,0.04126037553388673,4340.079848053996,Medium
P00254,287.0,9.566666666666666,7.0,11.0,181.53415610001232,392.4658438999877,Seasonal,Continuous,SeasonalNaive7,0.09419546555139775,0.8333333333333334,1.1120628408171187,-0.06371854134565999,9.872602739726027,2.250179707743197,0.0,-0.03098839091623884,210.93168779997538,High
P00255,574.5388753588585,19.151295845295284,16.166173836167477,21.121964715820337,379.84071147916626,769.2370392385507,Trending,Continuous,HoltWinters7,0.16121281647770788,3.471339376821133,4.356544060281361,-0.0661601878994571,17.942465753424656,3.6626584080489817,0.0,0.06737257345133285,389.3963277593844,Medium
P00256,3454.7252253536913,115.1575075117897,100.5992447942978,123.76482444154006,2844.7616349376817,4064.6888157697013,Stable,Continuous,HoltWinters7,0.05272529129057147,5.656911352025362,6.927461217120716,-0.039107471323989666,114.37945205479453,13.209294010620512,0.0,0.006802405878133078,1219.9271808320195,High
P00257,4720.358120382726,157.3452706794242,138.5980986033677,168.8521356177776,3741.8379598309543,5698.8782809344975,Stable,Continuous,HoltWinters7,0.08132750831504922,12.64309837495216,15.600014428394049,-0.037681543189884883,154.67123287671234,18.884135055039447,0.0,0.01728852710990747,1957.0403211035432,High
P00258,0.0,0.0,0.0,0.0,0.0,12791.037793482184,Intermittent,Intermittent,Naive,1.0,144.3111111111111,251.74530105911708,-1.0,161.29041095890412,221.2688761344086,0.6493150684931507,-1.0,12791.037793482184,Very Low
P00259,5536.812057887623,184.56040192958744,160.45718277572718,198.9926054141021,4534.6443540980235,6538.979761677223,Stable,Continuous,HoltWinters7,0.04757833324968772,8.106561652447132,10.186164870089556,-0.02355577596717384,182.0109589041096,20.713471237617675,0.0,0.01400708529216077,2004.3354075791995,High
P00260,477.179405483232,15.905980182774401,15.905980182774401,15.905980182774401,189.30468235888492,765.0541286075792,Volatile,Continuous,SES,0.24881280985867202,4.6977302377287105,5.920150720790075,-0.142107652100279,19.386301369863013,5.246340812939293,0.0,-0.17952476445553178,575.7494462486943,Medium
P00261,5366.865496794258,178.8955165598086,136.70981747098153,204.20794645354158,3844.5464189696004,6889.1845746189165,Seasonal,Continuous,HoltWinters7,0.06274887323537026,9.839595278272023,11.96515971726186,-0.0437346702782257,173.76849315068492,34.539928889801914,0.0,0.029504908031156907,3044.638155649316,High
P00262,703.1316931770114,23.43772310590038,20.458799900804173,25.29647015928107,548.1222221751275,858.1411641788951,Stable,Continuous,HoltWinters7,0.06858985239240749,1.6209653568654534,2.066480362405158,-0.007362208266276334,23.205479452054796,2.9226841117836657,0.0,0.01000813856595495,310.0189420037676,High
P00263,240.20817353560145,8.006939117853381,8.006939117853381,8.006939117853381,115.45929986505038,364.9570472061525,Volatile,Continuous,SES,0.22364626482955155,1.892760340242906,2.4290694228681415,-0.058461037651513836,8.53013698630137,2.267996761253282,0.0,-0.06133522466147934,249.4977473411021,Medium
P00264,4960.989664752215,165.36632215840714,124.65740521531092,190.84129834742615,3542.721614723054,6379.257714781375,Seasonal,Continuous,HoltWinters7,0.07476998711533078,10.946632824023048,13.016896949641241,-0.049869763094692515,163.6054794520548,32.326107081047546,0.0,0.01076273675093109,2836.5361000583216,High
P00265,3172.082438630229,105.7360812876743,105.7360812876743,105.7360812876743,1844.6828249532923,4499.482052307165,Volatile,Continuous,SES,0.19133391739272188,21.18202899527101,28.867422350806432,-0.09998392201535657,98.14246575342466,23.307074688541125,0.0,0.07737339260792586,2654.7992273538725,Medium
P00266,1489.2857142857144,49.642857142857146,49.642857142857146,49.642857142857146,0.0,4811.699765368092,Intermittent,Intermittent,RollingMean28,1.3161429911012066,55.20000000000001,57.51845178733371,0.10191179301966442,40.80958904109589,57.70794132774361,0.6602739726027397,0.2164507977001684,4811.699765368092,Very Low
P00267,2244.0,74.8,0.0,308.0,185.05030899358212,10096.122682548135,Intermittent,Intermittent,SeasonalNaive7,1.192731749399776,123.26666666666667,177.1982163744209,-0.1155964084333801,102.15890410958905,135.6442209878914,0.6328767123287671,-0.2678073374812273,9911.072373554553,Very Low
P00268,8289.7114354907,276.3237145163567,232.64156098176252,300.57423980173843,6612.364238819376,9967.058632162027,Trending,Continuous,HoltWinters7,0.0771133789197036,19.20685326156452,24.176308396745966,-0.06545892630559509,227.93013698630136,39.824915807173085,0.0,0.21231759068772815,3354.694393342651,High
P00269,284.0039838620854,9.466799462069513,9.466799462069513,9.466799462069513,153.4880189202638,414.519948803907,Volatile,Continuous,SES,0.1692368393518496,1.5059560713161504,1.9154649156894568,-0.016871898454870565,9.341095890410958,2.325403079736464,0.0,0.013457047559868762,261.0319298836432,Medium
P00270,447.9298610988153,14.93099536996051,12.958011751005785,16.055069057110636,325.35225100199557,570.507471195635,Stable,Continuous,HoltWinters7,0.06734044181980835,0.9776008067018855,1.1904042934312746,-0.0009648292582848198,15.261643835616438,2.3573211492168262,0.0,-0.021665324470768077,245.15522019363948,High
P00271,2120.5812218190395,70.68604072730132,61.35692669711875,76.89828740971248,1673.0768548569167,2568.0855887811617,Trending,Continuous,HoltWinters7,0.1094581608898565,7.030960898083489,9.194843515842482,-0.07290960705822706,54.31369863013698,10.044425530798499,0.0,0.3014403826308347,895.008733924245,High
P00272,10650.0,355.0,355.0,355.0,8131.312497429333,13168.687502570667,Trending,Continuous,Naive,0.09959772722309045,35.855555555555554,46.33220840006961,-0.03282690585602959,301.6904109589041,57.46226808613781,0.0,0.17670296139560637,5037.3750051413335,High
P00273,8018.280785704514,267.27602619015045,267.27602619015045,267.27602619015045,4729.909525359984,11306.652046049043,Volatile,Continuous,SES,0.17888518499419356,46.00419519198002,60.232261291082516,-0.02467661768684541,252.14520547945204,58.58374948741639,0.0,0.06000836177680746,6576.742520689058,Medium
P00274,9505.873254028947,316.8624418009649,273.20615803151406,341.476619761707,7469.442659580548,11542.303848477346,Trending,Continuous,HoltWinters7,0.12418964589124064,34.798560340318495,44.40990692001364,-0.08531480167851803,237.14520547945204,46.04656509099518,0.0,0.3361536918292036,4072.861188896798,High
P00275,1575.5682753143633,52.51894251047877,39.321646996149276,60.31639941896903,1120.3420324732158,2030.7945181555108,Seasonal,Continuous,HoltWinters7,0.06959356396882369,3.238607394964738,4.090235091713795,-0.051880394026196146,51.487671232876714,10.367221019217794,0.0,0.020029479930013805,910.452485682295,High
P00276,7144.610292415641,238.1536764138547,207.67180165482688,257.09694695179843,5807.6027339818775,8481.617850849405,Stable,Continuous,HoltWinters7,0.049131645383968726,11.016551198385157,14.234128097458902,-0.019173750529803583,240.0808219178082,27.606291193357873,0.0,-0.008027069753256955,2674.0151168675275,High
P00277,3665.357142857143,122.17857142857143,122.17857142857143,122.17857142857143,0.0,15538.335154466502,Intermittent,Intermittent,RollingMean28,1.3603705360401988,195.6706349206349,203.1035695067698,0.15486536699147657,148.4054794520548,205.65985334667627,0.6520547945205479,-0.17672466084351335,15538.335154466502,Very Low
P00278,9993.319644355006,333.1106548118335,279.45065925601847,359.6947334576925,7903.3109787033145,12083.328310006696,Trending,Continuous,HoltWinters7,0.07456505663456724,23.672463886042053,28.472594087029574,-0.057762676355028554,290.3767123287671,47.96073788789275,0.0,0.1471672509146762,4180.017331303382,High
P00279,2465.7471673264035,82.19157224421345,71.399848092874,89.08926963251297,2040.5118084036444,2890.982526249163,Stable,Continuous,HoltWinters7,0.04624946684403921,3.6839148292806705,4.563877233160075,-0.023281878141139318,84.58356164383562,9.171241113729028,0.0,-0.028279601297641732,850.4707178455187,High
P00280,0.0,0.0,0.0,0.0,0.0,9420.97716341678,Intermittent,Intermittent,Naive,1.0,116.18888888888888,199.4720375509377,-1.0,112.68219178082192,163.33239383492776,0.6726027397260274,-1.0,9420.97716341678,Very Low
P00281,6372.704748039057,212.42349160130192,185.02968181052063,227.97020320772887,4946.3681907515,7799.041305326616,Stable,Continuous,HoltWinters7,0.08235299222111267,18.214427463805098,22.753098226440347,-0.03797023479975509,217.84657534246574,27.13631737664344,0.0,-0.024894050928450318,2852.6731145751155,High
P00282,553.9530571506159,18.46510190502053,16.03076810110794,19.906305823609053,412.18231125775486,695.7238030434769,Stable,Continuous,HoltWinters7,0.06633510688118954,1.1695956663133777,1.4306180912463429,-0.045337064832852665,18.49041095890411,2.7172246584702067,0.0,-0.0013687664346581085,283.54149178572203,High
P00283,559.7325821030969,18.657752736769897,13.525108641403197,21.91247585189882,350.84732248816556,768.6178417180282,Seasonal,Continuous,HoltWinters7,0.06252140800853183,1.149789009402556,1.4072875051188343,-0.015503260000384699,20.62876712328767,4.4660579233871704,0.0,-0.09554688240639975,417.77051922986266,High
P00284,447.53879771860784,14.917959923953594,12.978288889670015,16.200226718208388,308.20398946565615,586.8736059715595,Stable,Continuous,HoltWinters7,0.1311438031672415,2.2068320922376397,2.6007700752742005,-0.0005183714918514135,15.143835616438356,2.5342366973579837,0.0,-0.01491535554173462,278.6696165059034,High
P00285,7316.707504108003,243.89025013693345,207.39344295001283,266.6905422096711,5775.897523755316,8857.517484460692,Trending,Continuous,HoltWinters7,0.07555951328989319,17.00471334799369,21.441487003713377,-0.026444564296864804,206.37123287671233,34.58324078306642,0.0,0.1818035233749622,3081.619960705376,High
P00286,66.57998032799628,2.219332677599876,2.2193326775998763,2.2193326775998763,19.011762032937384,114.1481986230552,Volatile,Continuous,SES,0.27695308538701574,0.7773550540354531,0.9009663736824365,-0.051389171891482455,2.863013698630137,0.8624950009699972,0.0,-0.22482638533592847,95.13643659011781,Medium
P00287,6046.893754548595,201.56312515161983,177.01013384543072,216.05313411510537,4980.1254951769115,7113.662013920279,Stable,Continuous,HoltWinters7,0.04360188711340274,8.05955130730577,10.030000829676295,-0.028370715199704438,200.75205479452055,22.437418589794902,0.0,0.004040159678213362,2133.536518743367,High
P00288,1406.0503149731558,46.868343832438526,36.915491845501954,52.79892528672077,1018.9272573163303,1793.173372629981,Seasonal,Continuous,HoltWinters7,0.06592563803054434,2.672902110235807,3.445396900780891,-0.04254965405637159,44.5013698630137,8.759278727575028,0.0,0.05318878894539569,774.2461153136508,High
P00289,397.3425784791069,13.244752615970231,11.358360556502953,14.39407293797501,287.2181920279272,507.4669649302866,Stable,Continuous,HoltWinters7,0.05757995725515381,0.7917862958772584,1.0592086154588845,-0.018346862033711293,14.413698630136986,2.131822707731524,0.0,-0.08109965694181065,220.2487729023594,High
P00290,3183.0952115559253,106.10317371853084,78.41286396803437,122.88174254199954,2256.8146122925195,4109.3758108193315,Seasonal,Continuous,HoltWinters7,0.06362793353049932,6.090572527193085,7.520516770142457,-0.038912963719716,106.73287671232876,20.83065533269939,0.0,-0.005899803445709839,1852.561198526812,High
P00291,397.13309052595025,13.237769684198343,13.237769684198343,13.237769684198343,151.87834487991603,642.3878361719845,Volatile,Continuous,SES,0.23399806259683142,3.7541320370666997,4.751677408372466,-0.043256262166132785,16.616438356164384,4.444537458860949,0.0,-0.20333290441345508,490.5094912920685,Medium
P00292,159.0,5.3,3.0,6.0,94.00883448724676,223.99116551275324,Seasonal,Continuous,SeasonalNaive7,0.15080858915230808,0.8444444444444444,1.2490358670001764,-0.10577659819824366,5.675342465753425,1.332333042674753,0.0,-0.06613565049481063,129.98233102550648,Medium
P00293,5782.863661206802,192.76212204022673,169.5934786109657,207.37409158760465,4568.528064487431,6997.199257926174,Stable,Continuous,HoltWinters7,0.07679694600380153,14.128148884670892,17.402417662239177,-0.020802549924439962,182.76712328767124,22.95640321355455,0.0,0.05468707157371844,2428.671193438743,High
P00294,753.24964824382,25.108321608127333,25.108321608127333,25.108321608127333,400.5256744865418,1105.9736220010982,Volatile,Continuous,SES,0.16383187956362935,4.0288795607719265,5.092561697807074,-0.018957932451785134,25.220547945205478,6.269167238254996,0.0,-0.004449797733259819,705.4479475145564,Medium
P00295,185.6849019313457,6.189496731044857,6.189496731044857,6.189496731044857,88.21963589170352,283.15016797098787,Volatile,Continuous,SES,0.23267857576492448,1.544634546391401,2.0588688301565217,-0.10783141110714678,6.447945205479452,1.7263081431046854,0.0,-0.040082300050404585,194.93053207928435,Medium
P00296,1446.8096416080516,48.22698805360172,42.77606704516516,51.3598977488158,1187.6439376843107,1705.9753455317925,Stable,Continuous,HoltWinters7,0.04527322313014461,2.0952657051028876,2.595302554546187,-0.008300737283764922,49.486301369863014,5.507242147225207,0.0,-0.025447715456629605,518.3314078474818,High
P00297,3037.9239761764165,101.26413253921389,88.39024833127702,108.71957349163537,2541.4574319625435,3534.3905203902896,Stable,Continuous,HoltWinters7,0.05554020014259941,5.248189373875358,6.3562703672214775,-0.03928352904321561,99.93835616438356,10.685697145922305,0.0,0.013265941383402646,992.933088427746,High
P00298,750.6691139951737,25.022303799839122,19.27318559458208,28.934816701707767,444.82301165833246,1056.515216332015,Seasonal,Continuous,HoltWinters7,0.12799044071101862,3.591219068633085,4.52855729984402,-0.03370408097350285,27.027397260273972,6.192992638903012,0.0,-0.07418744176976388,611.6922046736825,High
P00299,5490.048791804942,183.00162639349807,138.3324550680651,207.89810764012992,3985.878506989315,6994.219076620569,Seasonal,Continuous,HoltWinters7,0.0661044397645129,10.880790272892815,13.342386261263128,-0.037779073354824465,176.67397260273972,33.748371001269135,0.0,0.035815427125682975,3008.3405696312534,High
P00300,547.091167430629,18.236372247687633,15.402380182770731,20.073261694567186,361.218784702501,732.9635501587568,Trending,Continuous,HoltWinters7,0.1470069777154301,3.057351451899811,3.745867332431219,-0.05844191138120003,17.491780821917807,3.4721013677597785,0.0,0.04256807430589493,371.7447654562558,High
P00301,133.0,4.433333333333334,3.0,5.0,74.959741198595,191.040258801405,Seasonal,Continuous,SeasonalNaive7,0.15328219840812513,0.7666666666666666,1.1518085049896438,-0.13183322168354308,4.961643835616439,1.197233910399398,0.0,-0.10647892508742873,116.08051760281,Medium
P00302,8756.393347671308,291.8797782557103,247.04935818524785,315.079252229376,6894.669296167289,10618.117399175328,Trending,Continuous,HoltWinters7,0.07974666606235327,21.083652626817415,25.068104863511078,-0.04761425896143196,246.94246575342467,41.446373760436174,0.0,0.18197482707229518,3723.4481030080387,High
P00303,8163.225858223877,272.1075286074626,209.95300212041042,303.1194790688326,5842.865879409563,10483.585837038192,Seasonal,Continuous,HoltWinters7,0.07198658693815123,17.796693714534722,22.21924356391317,-0.05364925773892574,273.758904109589,53.25680681423179,0.0,-0.006032225718822115,4640.719957628629,High
P00304,7357.046987714357,245.23489959047856,215.79183015960433,266.9474978160078,5989.151227439766,8724.942747988947,Stable,Continuous,HoltWinters7,0.04273416189665888,10.255198807180667,12.978839194700951,-0.013147548041405594,255.6260273972603,28.66817168696058,0.0,-0.04064972535301814,2735.791520549181,High
P00305,0.0,0.0,0.0,0.0,0.0,9372.381279158577,Intermittent,Intermittent,Naive,1.0,107.68888888888888,190.4651219930524,-1.0,116.7041095890411,161.76868821836075,0.6520547945205479,-1.0,9372.381279158577,Very Low
P00306,860.0566114612927,28.668553715376426,24.946352642306035,30.804804792483083,666.692136135076,1053.4210867875097,Stable,Continuous,HoltWinters7,0.07225016559697439,2.156953707949183,2.8612662168758667,-0.047247702766466594,29.226027397260275,3.6906632426592543,0.0,-0.01907456235177918,386.7289506524337,High
P00307,1556.260055781675,51.875335192722495,45.555136420182414,55.425832870619175,1279.5215233783265,1832.9985881850237,Stable,Continuous,HoltWinters7,0.045265604685425585,2.2114160542157526,2.6369790952777774,-0.018015763183055776,52.102739726027394,5.877031449332594,0.0,-0.004364540799594474,553.4770648066972,High
P00308,90.0,3.0,3.0,3.0,57.8266658157693,122.1733341842307,Stable,Continuous,Naive,0.05488168198842356,0.17777777777777778,0.3925034462800598,-0.04739104528430371,3.4397260273972603,0.6239921313446842,0.0,-0.1278375149342892,64.3466683684614,High
P00309,7460.237926662658,248.6745975554219,214.68294664383836,270.88883526244615,6094.709932649423,8825.76592067589,Trending,Continuous,HoltWinters7,0.0756592114000842,16.29596968135159,20.27260937578545,-0.04617645477601635,191.68493150684932,33.569401408137324,0.0,0.2973090560670191,2731.055988026468,High
P00310,165.0,5.5,5.5,5.5,84.49736033155006,245.50263966844997,Volatile,Continuous,RollingMean28,0.1955431508063087,1.0809523809523809,1.3744894039463667,-0.03939773676615786,5.882191780821918,1.47306334842212,0.0,-0.06497438285980439,161.00527933689992,Medium
P00311,275.51421096531504,9.183807032177167,8.068703250015979,9.964180017999023,202.90034230612318,348.1280796245069,Stable,Continuous,HoltWinters7,0.06755344168413763,0.6119293433977786,0.7809157331212262,0.01455330709758784,9.475342465753425,1.3818618106114247,0.0,-0.03076779911965699,145.2277373183837,High
P00312,374.0,12.466666666666667,10.0,14.0,251.04543095609628,496.95456904390375,Stable,Continuous,SeasonalNaive7,0.1432448579832515,2.066666666666667,3.041219610816715,-0.0806636416068988,13.053424657534247,2.2470576519136185,0.0,-0.04495050197642292,245.90913808780746,High
P00313,951.3098493791553,31.71032831263851,26.0100894418432,35.059280671481325,598.8282242228082,1303.7914745355024,Trending,Continuous,HoltWinters7,0.1463521253997581,5.607596288165546,6.791137713331686,-0.05308499919123797,32.510958904109586,6.547328204987376,0.0,-0.024626483452318992,704.9632503126942,High
P00314,5874.87698063781,195.829232687927,195.829232687927,195.829232687927,3515.6097488756186,8234.144212400002,Volatile,Continuous,SES,0.17843372057629603,37.10324256538168,48.20208439887407,-0.06371128897998651,187.86164383561643,43.14039075120351,0.0,0.0424120043327334,4718.534463524384,Medium
P00315,8140.714285714285,271.35714285714283,271.35714285714283,271.35714285714283,4917.464933787902,11363.963637640667,Volatile,Continuous,RollingMean28,0.2005984357240614,53.27142857142857,67.00461799437377,-0.07802870713922604,243.3123287671233,58.383256580036644,0.0,0.11526261012799521,6446.498703852765,Medium
P00316,17143.557305004735,571.4519101668245,485.6671803195531,626.2288541393016,13900.654292113722,20386.460317895755,Trending,Continuous,HoltWinters7,0.077004633762192,38.850979345968064,46.88427114962118,-0.045038192892880774,455.37397260273974,78.47898118366558,0.0,0.2549068338285314,6485.8060257820325,High
P00317,152.4158632175632,5.080528773918774,3.661828156120943,5.92205463736454,94.97317004622461,209.8585563889018,Seasonal,Continuous,HoltWinters7,0.08762524865792438,0.41379488703182715,0.5202269252451497,-0.05069173223934633,5.3493150684931505,1.2012365928071078,0.0,-0.05024686172581183,114.8853863426772,High
P00318,635.8542292079985,21.19514097359995,21.19514097359995,21.19514097359995,318.73271129722343,952.9757471187737,Volatile,Continuous,SES,0.2091369164241729,4.626817914656567,6.193190009038141,-0.08864462257360622,22.35753424657534,5.659482684367491,0.0,-0.05199112121022209,634.2430358215503,Medium
P00319,247.03711408112622,8.234570469370874,5.705761637393545,9.848256040707009,134.21999508016629,359.8542330820861,Seasonal,Continuous,HoltWinters7,0.15122135079760843,1.4663482789812725,1.8685728839267834,-0.05609390016469418,9.808219178082192,2.306176678175869,0.0,-0.16044183762000863,225.63423800191984,Medium
P00320,585.936305130095,19.531210171003167,14.369701648021088,22.66808410194535,377.6643528762587,794.2082573839313,Seasonal,Continuous,HoltWinters7,0.07426681339731256,1.3101229607486027,1.6644191876860717,-0.03694653971266234,20.136986301369863,4.493601817860604,0.0,-0.030082760215488946,416.54390450767255,High
P00321,3705.4413478851407,123.51471159617135,92.73686251412843,143.669230075952,2663.9801658101046,4746.902529960176,Seasonal,Continuous,HoltWinters7,0.06049227223052498,6.584925395366953,8.034163628494971,-0.03602361930362599,120.42054794520548,23.835970436879514,0.0,0.025694648494489547,2082.9223641500716,High
P00322,0.0,0.0,0.0,0.0,0.0,14393.498009727387,Intermittent,Intermittent,Naive,1.1080091533180778,214.72222222222226,317.0565290499414,-0.2662090007627765,177.75205479452055,246.70892231192155,0.6534246575342466,-1.0,14393.498009727387,Very Low
P00323,4606.168256652362,153.53894188841207,133.606677489374,164.33885255224294,3823.106524530157,5389.229988774567,Stable,Continuous,HoltWinters7,0.04799086144070428,6.977851138723487,8.363656530899263,-0.01503449729483003,155.51232876712328,16.74313277900153,0.0,-0.012689584770261608,1566.1234642444097,High
P00324,294.7439081467211,9.824796938224036,8.658727557828238,10.505086986804697,220.12383305592158,369.36398323752064,Stable,Continuous,HoltWinters7,0.07208769955725684,0.6777016169553605,0.8199257911397407,-0.030337192689749576,9.926027397260274,1.4487142397636266,0.0,-0.010198486764622317,149.24015018159906,High
P00325,8280.0,276.0,276.0,276.0,4580.313233480127,11979.686766519873,Volatile,Continuous,Naive,0.1807404864158936,54.26666666666667,69.46958421188857,-0.012935470014911491,274.7780821917808,66.32124555697952,0.0,0.004446926037450005,7399.373533039747,Medium
P00326,0.0,0.0,0.0,0.0,0.0,1189.640392599658,Intermittent,Intermittent,Naive,1.0,13.299999999999999,23.40929935812675,-1.0,15.043835616438356,20.623165330056114,0.647945205479452,-1.0,1189.640392599658,Very Low
P00327,7006.4945250909705,233.54981750303236,176.43292396920143,269.1999798990408,5018.913621699398,8994.075428482543,Seasonal,Continuous,HoltWinters7,0.07488495574247046,15.40420800648667,18.71429279371818,-0.06810383253248456,225.02328767123288,44.65245465366396,0.0,0.0378917663146805,3975.161806783145,High
P00328,7163.026269123168,238.7675423041056,178.62112859422206,274.3373578217592,5123.23424609008,9202.818292156257,Seasonal,Continuous,HoltWinters7,0.0628017887413058,13.212381130653513,16.73460523144887,-0.04016131719021167,233.75890410958905,45.32836403294301,0.0,0.02142651298608267,4079.5840460661766,High
P00329,840.0,28.0,28.0,28.0,476.9668372484734,1203.0331627515266,Volatile,Continuous,Naive,0.1725326019891031,4.433333333333334,5.564544036122807,-0.03383592711105663,26.19041095890411,6.3807551957364845,0.0,0.06909357183953135,726.0663255030531,Medium
P00330,834.975540270976,27.832518009032533,20.246376168422124,32.460946101451,496.32669267666154,1173.6243878652906,Seasonal,Continuous,HoltWinters7,0.14280760700977346,4.362676067433399,5.192175962905918,-0.05399832235649851,30.028767123287672,6.895695153257159,0.0,-0.07313817131546241,677.2976951886291,High
P00331,897.0,29.9,22.0,37.0,578.0548192027045,1215.9451807972955,Seasonal,Continuous,SeasonalNaive7,0.0921595452968742,2.4555555555555557,3.123622585257026,-0.06647101411540547,30.213698630136985,6.850817040346349,0.0,-0.010382662314109559,637.890361594591,High
P00332,0.0,0.0,0.0,0.0,0.0,1773.9630355233435,Intermittent,Intermittent,Naive,1.2487708947885938,28.322222222222223,40.48982636848991,-0.11504424778761065,23.186301369863013,30.710709628561936,0.6315068493150685,-1.0,1773.9630355233435,Very Low
P00333,983.7840938274283,32.79280312758094,27.92363138316385,35.801863810528644,680.7510230587837,1286.8171645960726,Trending,Continuous,HoltWinters7,0.13556033863655134,4.551240127572707,5.785978501970895,-0.03878119463280675,28.46849315068493,5.619847171018497,0.0,0.1518980985051528,606.0661415372889,High
P00334,756.2784656773332,25.20928218924444,21.097908198420114,27.57540055472729,507.88994804134273,1004.6669833133237,Trending,Continuous,HoltWinters7,0.13381194357306897,3.740472729113367,4.689505544745374,-0.04210419575097966,23.484931506849314,4.667891409917437,0.0,0.07342370497832729,496.777035271981,High
P00335,530.8071989452001,17.693573298173337,12.450412878310544,21.010069119186166,300.29794333645003,761.31645455395,Seasonal,Continuous,HoltWinters7,0.1448805507680008,2.8337623990498284,3.4658338941011375,-0.06861641986651097,19.92876712328767,4.7808339192578835,0.0,-0.11215916224453282,461.0185112175,High
P00336,150.0,5.0,4.0,6.0,83.19152751534692,216.80847248465307,Seasonal,Continuous,SeasonalNaive7,0.1351292077098529,0.7999999999999999,1.2733443953580748,-0.1125460560944432,5.542465753424658,1.3634376999523492,0.0,-0.09787444389520517,133.61694496930613,High
P00337,7559.4007814833585,251.98002604944529,214.7561309557708,275.55538077564756,5722.501062566649,9396.300500400068,Trending,Continuous,HoltWinters7,0.1038888158495036,26.159440215169212,34.47158000978846,-0.06015550220146762,216.32602739726028,41.05111413653837,0.0,0.16481603753907126,3673.799437833419,High
P00338,22960.42949780514,765.347649926838,641.5442019185255,836.9230801238874,18431.974506328555,27488.88448928173,Trending,Continuous,HoltWinters7,0.07668556574470754,51.69778896858202,67.96032561576345,-0.041069364000145624,612.3739726027397,105.89368134893071,0.0,0.24980434206555602,9056.909982953173,High
P00339,9054.473716074051,301.81579053580174,227.792700082819,344.1619754049895,6559.954708650734,11548.992723497367,Seasonal,Continuous,HoltWinters7,0.05552853102514973,14.218476146566744,19.050023780769262,-0.026390773728540082,284.672602739726,56.48283850288204,0.0,0.06022071541513818,4989.038014846634,High
P00340,418.9469158464874,13.964897194882914,10.378778294642402,16.17522642143485,258.3146407874507,579.5791909055242,Seasonal,Continuous,HoltWinters7,0.13657309415939942,1.9062777678603338,2.3091696037430087,-0.01789556326461428,14.291780821917808,3.3273301261043557,0.0,-0.022872141065414797,321.26455011807354,High
P00341,1350.4381560621907,45.01460520207302,38.16293107164279,49.08934810188047,1058.3269587406878,1642.5493533836934,Trending,Continuous,HoltWinters7,0.08081028842969283,3.2415726756137815,3.9835691754219567,-0.049649108559287204,37.83150684931507,6.252821074430478,0.0,0.1898707968828368,584.2223946430056,High
P00342,5161.895592343851,172.0631864114617,145.39550631188257,188.07297513970042,4041.736897274265,6282.054287413436,Trending,Continuous,HoltWinters7,0.07541821814592076,11.713034108819066,15.229032709780588,-0.047647720914334495,146.9013698630137,23.910983139950158,0.0,0.1712837434525729,2240.317390139171,High
P00343,675.6628619057632,22.522095396858774,22.522095396858774,22.522095396858774,288.07234147012184,1063.2533823414046,Volatile,Continuous,SES,0.23669627877740265,6.32128567788034,8.564602213848435,-0.07800603642917377,24.93972602739726,6.899568379296175,0.0,-0.09693894102455758,775.1810408712828,Medium
P00344,662.1454081569232,22.071513605230773,16.42945795225492,25.428927352485385,434.9314598603135,889.3593564535329,Seasonal,Continuous,HoltWinters7,0.07409533791541144,1.50783848907994,1.827881282453441,-0.046610072011159166,22.431506849315067,4.86823292661715,0.0,-0.01604855378207848,454.4278965932194,High
P00345,449.66372697650473,14.988790899216825,13.07332759348513,16.070019465831667,335.330814809147,563.9966391438625,Stable,Continuous,HoltWinters7,0.06155163427258961,0.889070591016969,1.1723179871092515,-0.02009717281397776,15.112328767123287,2.2206133191447552,0.0,-0.008174641367994728,228.66582433471547,High
P00346,1569.8512226430669,52.32837408810223,44.30812980011109,56.93863641064668,1244.134815982259,1895.5676293038748,Trending,Continuous,HoltWinters7,0.07396443211858257,3.5272132906099203,4.4433831137882,-0.027429365202856975,43.90958904109589,7.28397463785965,0.0,0.19172998952750442,651.4328133216159,High
P00347,4180.659959502038,139.35533198340127,121.95192261835138,149.48084837216652,3426.5094314681132,4934.810487535963,Stable,Continuous,HoltWinters7,0.05167551974903164,6.809871276303476,8.037087186003331,-0.02925163909436951,141.94383561643835,15.838203594056859,0.0,-0.01823611164088701,1508.30105606785,High
