product_id,demand_class,behavioral_class,selected_model,validation_wape,validation_mae,validation_rmse,validation_mape,validation_bias,validation_windows,history_days,total_demand,average_daily_demand,demand_std,zero_demand_rate
P00346,Trending,Continuous,HoltWinters7,0.07396443211858257,3.5272132906099203,4.4433831137882,0.07229425240724903,-0.027429365202856975,3,730,32054.0,43.90958904109589,7.28397463785965,0.0
P00347,Stable,Continuous,HoltWinters7,0.05167551974903164,6.809871276303476,8.037087186003331,0.0514903829622842,-0.02925163909436951,3,730,103619.0,141.94383561643835,15.838203594056859,0.0
P00348,Seasonal,Continuous,HoltWinters7,0.13936789613675588,2.0985171392530417,2.52131909142148,0.14130181863375776,-0.019052942631120454,3,730,10975.0,15.034246575342467,3.5160115504741754,0.0
P00349,Volatile,Continuous,RollingMean28,0.1758474329775245,4.837301587301588,6.2721460084523315,0.17790756002316307,-0.02509955592361665,3,730,21068.0,28.86027397260274,6.972781488091101,0.0
P00350,Trending,Continuous,HoltWinters7,0.07289963103850622,19.38854837469783,25.029775843851997,0.07007858826828832,-0.039213520502885464,3,730,180538.0,247.3123287671233,41.94150981543477,0.0
P00351,Seasonal,Continuous,HoltWinters7,0.06333760727840756,6.1991813152668,7.453075266423937,0.06497850924148946,-0.02631649589742797,3,730,80860.0,110.76712328767124,21.655755750960832,0.0
P00352,Volatile,Continuous,SES,0.1567772091107507,25.93857133919703,31.369826609524065,0.1572708917080194,-0.03899697323635264,3,730,115101.0,157.67260273972602,36.65481948626078,0.0
P00353,Intermittent,Intermittent,SeasonalNaive7,1.083524570827831,22.28888888888889,36.18097000430856,0.6073377651822641,-0.08656419870417813,3,730,16553.0,22.675342465753424,30.469622286068304,0.6383561643835617
P00354,Seasonal,Continuous,SeasonalNaive7,0.15854770240735153,4.7444444444444445,6.62362657188682,0.1453105094013503,-0.12046838362627836,3,730,21573.0,29.552054794520547,6.830951297941856,0.0
P00355,Stable,Continuous,HoltWinters7,0.1396491611820676,1.9550196579172099,2.326626809075948,0.14167889619720977,-0.027357881212478768,3,730,9032.0,12.372602739726027,2.152183965827132,0.0
P00356,Stable,Continuous,SeasonalNaive7,0.06245792841503944,9.233333333333334,11.585061373046704,0.06089722619850301,-0.044740049905006886,3,730,114177.0,156.40684931506848,17.746661261892083,0.0
P00357,Volatile,Continuous,SES,0.23240936193381803,2.67778637672425,3.690967552562577,0.21437849072238188,-0.12730164769887628,3,730,8321.0,11.398630136986302,3.1337357744656713,0.0
P00358,Trending,Continuous,HoltWinters7,0.0766261643824443,21.398667364159184,27.67585537281539,0.07433237647426581,-0.04010149124700701,3,730,189067.0,258.9958904109589,42.46026121933027,0.0
P00359,Trending,Continuous,HoltWinters7,0.1143974308664774,30.99990323136892,38.365654780001044,0.10905645360375442,-0.061219975286879995,3,730,163082.0,223.4,44.07020213306699,0.0
P00360,Trending,Continuous,HoltWinters7,0.06797672311616328,19.85350760042341,25.081379428701783,0.06753350385093426,-0.03513915806110221,3,730,197369.0,270.3684931506849,44.197335812526,0.0
P00361,Volatile,Continuous,RollingMean28,0.16928251641856717,1.5722222222222222,1.9678253830107177,0.16986677674177672,-0.03764323243501056,3,730,7246.0,9.926027397260274,2.437702678275359,0.0
P00362,Seasonal,Continuous,HoltWinters7,0.08803325731306133,9.04351379302228,10.595079727826883,0.08812416763767271,-0.07693589092567144,3,730,83332.0,114.15342465753425,22.38418804426547,0.0
P00363,Stable,Continuous,HoltWinters7,0.04251511563025708,2.199779990840825,2.9045912909849627,0.04204809038469456,-0.01544418766754592,3,730,40558.0,55.558904109589044,6.414357943195864,0.0
P00364,Stable,Continuous,HoltWinters7,0.0426251748017896,8.219573730610806,10.142272164785064,0.04301894336756718,0.007823404247287268,3,730,150566.0,206.25479452054793,23.56098843180494,0.0
P00365,Trending,Continuous,HoltWinters7,0.09432699331461043,2.9010456922242813,4.027260118137819,0.08937446859829651,-0.041626460356641186,3,730,18944.0,25.95068493150685,5.076131599267155,0.0
P00366,Stable,Continuous,HoltWinters7,0.07573617727108038,1.3814158208333247,1.6425719362134996,0.07378573951233224,-0.05325190549301203,3,730,13943.0,19.1,2.844314233130742,0.0
P00367,Stable,Continuous,HoltWinters7,0.08234675788074623,19.101895044597764,23.49183694538884,0.07969734198937069,-0.04156844518618685,3,730,165733.0,227.03150684931506,28.489794946746017,0.0
P00368,Stable,Continuous,HoltWinters7,0.0844620801127977,19.77143154349425,24.207152370629178,0.08127580171944661,-0.03955912820443316,3,730,168888.0,231.35342465753425,29.58521709503176,0.0
P00369,Stable,Continuous,SES,0.1402041068012033,2.306493027687953,2.8270518204350936,0.13597637303915097,-0.04511554188409389,3,730,10889.0,14.916438356164383,2.5385647575807013,0.0
P00370,Stable,Continuous,HoltWinters7,0.13553283332262608,2.285233388913481,2.7718729852394275,0.14018202832351687,-0.003503740680996283,3,730,11033.0,15.113698630136986,2.656762217121547,0.0
P00371,Trending,Continuous,HoltWinters7,0.1511727876091285,0.8908671217426779,1.1449690985510788,0.1441217560485548,-0.07183718655354918,3,730,3552.0,4.865753424657535,1.012164581855782,0.0
P00372,Trending,Continuous,HoltWinters7,0.13241733792149016,3.7663980583502554,4.7899176639051015,0.12635055209639978,-0.023268649883350635,3,730,17388.0,23.81917808219178,4.778514371420563,0.0
P00373,Stable,Continuous,HoltWinters7,0.1326758933395624,3.7609484067772527,4.448403571689752,0.1423349792542353,0.03267392177860135,3,730,18625.0,25.513698630136986,4.29252117246351,0.0
P00374,Trending,Continuous,HoltWinters7,0.07107763162611695,14.224089869878787,18.339091096526996,0.06951814960963855,-0.03463659294609619,3,730,132736.0,181.83013698630137,31.11836196338689,0.0
P00375,Volatile,Continuous,SES,0.21737947531094284,2.9081204737352544,4.163038824019748,0.19247441991025607,-0.11747575320445346,3,730,9758.0,13.367123287671232,3.7620607986239882,0.0
P00376,Volatile,Continuous,SES,0.15725520690634798,3.761873627968985,4.7828940625241865,0.16039594671119958,-0.00894181704478632,3,730,19184.0,26.279452054794522,6.624246912791015,0.0
P00377,Stable,Continuous,HoltWinters7,0.08408572711589522,19.555826304369102,23.485622826970513,0.08268486996884626,-0.01637259796753388,3,730,166753.0,228.42876712328768,29.671424131655083,0.0
P00378,Seasonal,Continuous,SeasonalNaive7,0.14385752620404138,1.2666666666666666,1.867176958285162,0.13525190858524194,-0.07079045781252467,3,730,6370.0,8.726027397260275,2.0731497541727206,0.0
P00379,Trending,Continuous,HoltWinters7,0.09958995752949606,22.033414363891296,28.736716510129412,0.09317736331264843,-0.07394193988390692,3,730,135049.0,184.9986301369863,34.478617031639395,0.0
P00380,Seasonal,Continuous,SeasonalNaive7,0.10046033235057623,0.6666666666666666,0.9493417452802492,0.09596119929453263,-0.06840458322165639,3,730,5472.0,7.495890410958904,1.69015858349342,0.0
P00381,Seasonal,Continuous,SeasonalNaive7,0.16120841691688767,0.7999999999999999,1.228133296633881,0.138968253968254,-0.12730463906735584,3,730,3543.0,4.853424657534247,1.1672934461885018,0.0
P00382,Trending,Continuous,HoltWinters7,0.07741431898985675,48.826312226394236,60.063763048916634,0.0749550468819441,-0.050685803635019476,3,730,418820.0,573.7260273972603,101.23092348853775,0.0
P00383,Stable,Continuous,HoltWinters7,0.04605995641706531,10.878641562739395,14.047059481823062,0.04520719988751345,-0.02852442870821616,3,730,185429.0,254.01232876712328,29.268280115286124,0.0
P00384,Volatile,Continuous,SES,0.19052906864704058,45.068314766366846,56.07374427720317,0.20168317921309628,-0.024659866144999723,3,730,163614.0,224.12876712328767,52.52611729871084,0.0
P00385,Stable,Continuous,HoltWinters7,0.0460017994709613,2.33394265015365,2.957990136177806,0.04566215868876968,-0.030215422388000016,3,730,39230.0,53.73972602739726,5.897913879318168,0.0
P00386,Volatile,Continuous,SES,0.18189321930717497,46.204520734812114,58.445362848962226,0.17686933266531124,-0.049901230012485476,3,730,175194.0,239.9917808219178,55.21192430355683,0.0
P00387,Seasonal,Continuous,HoltWinters7,0.06832295409205828,0.8826809887269316,1.1040432534250295,0.06883628926473885,-0.029759134542758397,3,730,10593.0,14.51095890410959,3.234419725163741,0.0
P00388,Volatile,Continuous,SES,0.24434329119110532,2.8832705490387442,3.7384676326195296,0.24757287277521736,-0.041249941401555995,3,730,8466.0,11.597260273972603,3.070634961692289,0.0
P00389,Intermittent,Intermittent,RollingMean28,1.422509601399854,135.92142857142858,146.9780520161546,0.6752241175756333,0.06618963205954458,3,730,80532.0,110.31780821917808,147.33873455498713,0.6356164383561644
P00390,Volatile,Continuous,SES,0.182928499053147,6.8848584025665005,9.016101834282724,0.18600939829601548,-0.04194841793116023,3,730,26549.0,36.368493150684934,8.294136238513671,0.0
P00391,Stable,Continuous,HoltWinters7,0.09018835349980929,18.48183260711211,23.286835712495,0.08596853661636193,-0.053383798816532387,3,730,145555.0,199.3904109589041,25.321898352652138,0.0
P00392,Seasonal,Continuous,HoltWinters7,0.07406755574840292,1.253493086566366,1.6054322200064626,0.0741833586394438,-0.040737427513863916,3,730,13822.0,18.934246575342467,4.152914562447139,0.0
P00393,Stable,Continuous,HoltWinters7,0.07454369161380717,0.5104494674935842,0.6612355898522361,0.07663252851924608,0.022109895783551953,3,730,5360.0,7.342465753424658,1.156115463618527,0.0
P00394,Trending,Continuous,HoltWinters7,0.08265474515355486,13.866747971250922,17.782465513742984,0.07974962400307023,-0.060221104605969765,3,730,109936.0,150.5972602739726,26.4177579455645,0.0
P00395,Stable,Continuous,HoltWinters7,0.062177863584481796,0.4257369661346965,0.5422391783604276,0.061893431061338045,-0.01701868895295124,3,730,5289.0,7.245205479452054,1.0906185677525335,0.0
P00396,Volatile,Continuous,SES,0.19954218356608747,6.138648869295788,7.552243457858147,0.19740841995128286,-0.08549763106371083,3,730,20230.0,27.71232876712329,6.408540794759861,0.0
P00397,Stable,Continuous,HoltWinters7,0.1045170018387404,16.35240529998552,19.376444615371874,0.10146413021968266,-0.04381980759112594,3,730,113995.0,156.15753424657535,19.741778986026542,0.0
P00398,Seasonal,Continuous,HoltWinters7,0.08830904713731391,2.020214940784465,2.451667820806414,0.08995627171241764,-0.06907712328730192,3,730,19309.0,26.45068493150685,5.8844293220795025,0.0
P00399,Trending,Continuous,HoltWinters7,0.07808736709261432,4.110797623309889,5.339115208382142,0.07519100704407809,-0.05341655437883197,3,730,35065.0,48.034246575342465,8.42396345364433,0.0
P00400,Intermittent,Intermittent,Naive,1.0,24.444444444444446,36.836715096729726,1.0,-1.0,3,730,15350.0,21.027397260273972,27.311982327835285,0.6219178082191781
P00401,Trending,Continuous,HoltWinters7,0.13555243386615073,3.529960000154413,4.628039704316236,0.12978634260332353,-0.044636355712604,3,730,15416.0,21.117808219178084,4.265835260615938,0.0
P00402,Stable,Continuous,HoltWinters7,0.08646984512478696,18.769195585957522,22.922693828012168,0.08502492394629034,-0.022680170025676443,3,730,156463.0,214.33287671232875,27.780842076880145,0.0
P00403,Seasonal,Continuous,HoltWinters7,0.0760060656916096,8.045640710476233,9.829050573958021,0.07496643058898599,-0.0583354506244266,3,730,83997.0,115.06438356164384,22.342144750698925,0.0
P00404,Trending,Continuous,HoltWinters7,0.08463225792410116,12.151262467688404,16.224448744454133,0.08097098072303947,-0.03763412027193078,3,730,89344.0,122.3890410958904,22.350233527249525,0.0
P00405,Seasonal,Continuous,HoltWinters7,0.09936634641541624,1.7059542600024755,2.069342219008383,0.10019046830593308,-0.05782611428114711,3,730,13889.0,19.026027397260275,4.1851041420294965,0.0
P00406,Stable,Continuous,HoltWinters7,0.07733183408771789,6.214691515516563,7.555803732021819,0.07654185155297431,-0.006805223867192424,3,730,57399.0,78.62876712328767,9.870936394750283,0.0
P00407,Stable,Continuous,SeasonalNaive7,0.09590626494500239,0.25555555555555554,0.5046047801948207,0.0925925925925926,-0.06320102024549658,3,730,2071.0,2.836986301369863,0.49910945365287396,0.0
P00408,Seasonal,Continuous,HoltWinters7,0.15289311220088028,3.3566838552247504,3.90989052839451,0.1540410923511925,-0.0522265668729256,3,730,16369.0,22.423287671232877,5.440311370192785,0.0
P00409,Trending,Continuous,HoltWinters7,0.0904709811598477,22.364911867121677,30.396797228086694,0.08568819639142612,-0.049808196420480545,3,730,153273.0,209.96301369863014,40.07948209846304,0.0
P00410,Volatile,Continuous,SES,0.22377629522724915,3.925087837994306,5.162205787897392,0.21002232546799615,-0.09470886251748596,3,730,12916.0,17.693150684931506,4.555294445004874,0.0
P00411,Stable,Continuous,HoltWinters7,0.05331285814908702,1.179002921729165,1.4801525865619567,0.052643134525038826,-0.01707186715591618,3,730,16889.0,23.135616438356163,3.485729081935545,0.0
P00412,Volatile,Continuous,SES,0.16635706227648703,37.03464672569106,46.86951931915928,0.16174943285842225,-0.05783328307633412,3,730,148636.0,203.6109589041096,48.9334184456819,0.0
P00413,Trending,Continuous,HoltWinters7,0.11507856705356721,10.629746088712777,13.541623866960629,0.10978102553785439,-0.06165627198162341,3,730,57303.0,78.4972602739726,15.15319550614295,0.0
P00414,Trending,Continuous,HoltWinters7,0.08303595146816554,13.408173076306596,16.8518807423405,0.0801874511829964,-0.05317186702338694,3,730,106574.0,145.9917808219178,24.73386327909768,0.0
P00415,Seasonal,Continuous,HoltWinters7,0.06454580415431736,3.3682552974483713,4.185947404645271,0.06544487723205046,-0.021188872432176434,3,730,42500.0,58.21917808219178,11.42392572124692,0.0
P00416,Volatile,Continuous,Naive,0.17174279576518517,0.9555555555555556,1.3235995263298912,0.1796164021164021,-0.04324680548779966,3,730,4310.0,5.904109589041096,1.4634493665072328,0.0
P00417,Stable,Continuous,HoltWinters7,0.06052692600159287,1.2214172887558035,1.5226787787365268,0.05938837234785239,-0.0253532615801688,3,730,15476.0,21.2,3.270351495268714,0.0
P00418,Seasonal,Continuous,HoltWinters7,0.06801883151387701,1.5902120605615462,2.039186844831514,0.067511422130186,-0.011729372053710954,3,730,19437.0,26.626027397260273,5.877219451119263,0.0
P00419,Trending,Continuous,HoltWinters7,0.08542256321776993,56.714672547892384,72.57666165440465,0.08301175901117674,-0.03826523445012721,3,730,438226.0,600.3095890410959,101.85508434518103,0.0
P00420,Trending,Continuous,HoltWinters7,0.07497762400195884,34.75677149671831,43.101121125865085,0.07297985370408812,-0.046795512232290996,3,730,300488.0,411.627397260274,71.22915214504172,0.0
P00421,Intermittent,Intermittent,RollingMean28,1.2570142734801817,56.82698412698414,58.86222614544672,0.6036167277629557,0.04017369626047428,3,730,33440.0,45.80821917808219,59.91300449765004,0.6246575342465753
P00422,Stable,Continuous,HoltWinters7,0.04296230556085612,3.2484983411887014,4.122404380437836,0.04268815067444359,-0.026006240861522336,3,730,59021.0,80.85068493150685,8.692642668789643,0.0
P00423,Trending,Continuous,HoltWinters7,0.14831791142679845,5.086162074668214,6.233831820401691,0.14325312721972275,-0.04764745256655281,3,730,20956.0,28.706849315068492,5.637332176220805,0.0
P00424,Seasonal,Continuous,HoltWinters7,0.07773346368195826,12.879011989853588,16.176875373482627,0.0774118413479804,-0.060732097137258634,3,730,137023.0,187.7027397260274,36.711168178455104,0.0
P00425,Trending,Continuous,HoltWinters7,0.15461390360884555,4.0620973134762925,4.960424940419265,0.14928942142678622,-0.05043867461464863,3,730,16250.0,22.26027397260274,4.448231094487602,0.0
P00426,Stable,Continuous,HoltWinters7,0.049851413363414594,11.245496613784793,14.225911009126976,0.049336260952686166,-0.019028025155137438,3,730,175864.0,240.9095890410959,26.789686222438753,0.0
P00427,Seasonal,Continuous,HoltWinters7,0.0716625452596868,1.4166726142632033,1.739227761213388,0.07221647246928249,-0.04731681129430602,3,730,16473.0,22.565753424657533,4.997577442698627,0.0
P00428,Stable,Continuous,HoltWinters7,0.0827220712579807,18.197900106895386,21.97372193476174,0.0806956346969462,-0.037129531938670905,3,730,158525.0,217.15753424657535,26.88850330204209,0.0
P00429,Stable,Continuous,SeasonalNaive7,0.08945661939919529,0.3111111111111111,0.5236119139177356,0.08148148148148149,-0.06429938669479275,3,730,2632.0,3.6054794520547944,0.6201664476248651,0.0
P00430,Trending,Continuous,HoltWinters7,0.1287091744060068,4.074992911995266,5.16109722193461,0.12300050327672953,-0.05560708879230366,3,730,19413.0,26.59315068493151,5.17567457859534,0.0
P00431,Trending,Continuous,HoltWinters7,0.15496866160453174,5.5973232061996745,7.113370964133497,0.14749410088070877,-0.04917003210592016,3,730,22028.0,30.175342465753424,6.099939976360734,0.0
P00432,Stable,Continuous,HoltWinters7,0.040545984438031785,6.323302247946972,8.288215936406269,0.040209841639910114,-0.010437798590783538,3,730,121730.0,166.75342465753425,17.612799951673296,0.0
P00433,Seasonal,Continuous,HoltWinters7,0.06099583170283641,11.64858480455571,14.198089415407482,0.06159537103203349,-0.0319725769064551,3,730,152779.0,209.28630136986303,40.61484188524065,0.0
P00434,Volatile,Continuous,SES,0.23041655351097823,2.4031216531163206,3.2075919210470567,0.21760224552218596,-0.0714962030315437,3,730,7772.0,10.646575342465754,2.844101165232049,0.0
P00435,Stable,Continuous,HoltWinters7,0.14453488912277437,4.736355067200264,5.740031571866319,0.15115487709104428,-0.004284275085604354,3,730,21507.0,29.46164383561644,5.045394214634393,0.0
P00436,Trending,Continuous,HoltWinters7,0.08235193278626535,5.214149830250949,6.317065244945204,0.08091650710822844,-0.037059627589596265,3,730,41744.0,57.18356164383562,9.815262235764557,0.0
P00437,Trending,Continuous,HoltWinters7,0.1266512950919466,3.2515915996995077,4.454999736791305,0.11492751980851057,-0.07058937623627325,3,730,15473.0,21.195890410958903,4.220757977298125,0.0
P00438,Volatile,Continuous,SES,0.21163600322274137,14.109902599813188,17.88301150598977,0.2015024584612223,-0.0785211179578506,3,730,42620.0,58.38356164383562,13.91008766103296,0.0
P00439,Stable,Continuous,HoltWinters7,0.043406444926845165,15.11517626272331,18.732398534482623,0.04338501472015291,-0.007305023068701478,3,730,269676.0,369.41917808219176,38.9720756050294,0.0
P00440,Stable,Continuous,SES,0.1330739170712629,1.0404766401667416,1.351531499243822,0.12630988239434923,-0.05145657043893495,3,730,5157.0,7.064383561643836,1.2614218753467095,0.0
P00441,Volatile,Continuous,SES,0.2425100949547566,2.0622608164600984,2.715487371007183,0.24109515763491296,-0.11580826043664837,3,730,6257.0,8.57123287671233,2.390767533031432,0.0
P00442,Stable,Continuous,HoltWinters7,0.08396460038462654,11.393633978357398,13.49349466085985,0.08195895686583228,-0.03763082026383467,3,730,97700.0,133.83561643835617,17.182082812746874,0.0
P00443,Seasonal,Continuous,HoltWinters7,0.06369277710316057,1.6060503624865552,2.020591889341471,0.06469611259630989,-0.003300106603373076,3,730,20679.0,28.327397260273973,6.313131311901358,0.0
P00444,Stable,Continuous,HoltWinters7,0.07341150008825713,0.5620408993478129,0.6733791799191339,0.07413632652140206,0.004980336291963008,3,730,5894.0,8.073972602739726,1.2690282725179949,0.0
P00445,Volatile,Continuous,SES,0.20092417203503476,11.225788487378834,13.728854763704838,0.2087603106410918,-0.039578910267001756,3,730,37572.0,51.46849315068493,12.211430440025664,0.0
P00446,Trending,Continuous,HoltWinters7,0.11391019436464811,35.094922013195536,43.60848920611304,0.10816386319309611,-0.07690349929359791,3,730,185636.0,254.2958904109589,49.873201191420236,0.0
P00447,Trending,Continuous,HoltWinters7,0.10398562441576921,21.775599254786858,28.330895606256558,0.09792317228586722,-0.08033112471348991,3,730,126745.0,173.62328767123287,34.074102337137816,0.0
P00448,Stable,Continuous,HoltWinters7,0.0496288328361743,21.96717771588619,27.057707333517353,0.0489590706774834,-0.02191256715950012,3,730,339115.0,464.541095890411,49.934844613919715,0.0
P00449,Volatile,Continuous,Naive,0.14907791443175902,0.9111111111111111,1.2834305553669714,0.15113516113516115,-0.007792183678158711,3,730,4616.0,6.323287671232877,1.6159799184488528,0.0
P00450,Trending,Continuous,HoltWinters7,0.16424995564272585,4.478486795078017,5.493900067587028,0.15606098761941684,-0.0925235535646125,3,730,17032.0,23.33150684931507,4.647192662966474,0.0
P00451,Trending,Continuous,HoltWinters7,0.08192511504822104,16.078660490602974,20.166330969216133,0.07913905008875759,-0.04074472534007307,3,730,128861.0,176.52191780821917,31.32133885902556,0.0
P00452,Stable,Continuous,HoltWinters7,0.04177968102373538,2.4949510133875576,3.0983529437225847,0.041709885570037436,-0.016164762682559407,3,730,47244.0,64.71780821917808,7.483302720491582,0.0
P00453,Stable,Continuous,RollingMean28,0.08230452067972473,1.7063492063492067,2.1144881369161994,0.08019326805799502,-0.029434571106016588,3,730,15754.0,21.58082191780822,3.083593361707965,0.0
P00454,Volatile,Continuous,SES,0.2038684591004876,40.24006746819677,53.22115211501852,0.1969187400679362,-0.07517743708623491,3,730,129663.0,177.6205479452055,41.94836285811105,0.0
P00455,Volatile,Continuous,Naive,0.21920444640825873,5.01111111111111,6.600476800417308,0.22141507113256464,-0.02333893442106273,3,730,16586.0,22.720547945205478,6.096502379490244,0.0
P00456,Stable,Continuous,HoltWinters7,0.04601248406773833,4.612893665580596,5.696565072515324,0.0456426124305688,-0.008538707745346952,3,730,78585.0,107.65068493150685,12.107991707094092,0.0
P00457,Volatile,Continuous,SES,0.21771462126659044,2.875308238326509,3.5181768602688694,0.2185595449177089,-0.05750212342655717,3,730,10334.0,14.156164383561643,3.8646861076856207,0.0
P00458,Seasonal,Continuous,HoltWinters7,0.06186486190283386,7.502777599754947,9.449610160758752,0.06133834147385822,-0.042485120654135726,3,730,100314.0,137.41643835616438,27.190064219040817,0.0
P00459,Volatile,Continuous,SES,0.2237770937686759,6.141049891814995,7.328035292048245,0.2294783293078344,-0.041302568241599495,3,730,20773.0,28.456164383561642,7.386182300185206,0.0
P00460,Trending,Continuous,HoltWinters7,0.14253711765702343,2.0742975600173246,2.6025051835281166,0.13733999657961682,-0.04880277071854593,3,730,8668.0,11.873972602739727,2.400390194461749,0.0
P00461,Volatile,Continuous,SES,0.2555897741209331,2.5272170985672147,3.2160604573520577,0.24393776857365568,-0.10460234204791596,3,730,7282.0,9.975342465753425,2.7843271344701934,0.0
P00462,Seasonal,Continuous,HoltWinters7,0.06287156452372454,7.1872235184564985,8.992447106887633,0.0627792984018858,-0.03755978190005813,3,730,91776.0,125.72054794520548,23.921596666596418,0.0
P00463,Intermittent,Intermittent,Naive,1.1134209478295498,125.8,190.76919100243109,0.708454900296272,-0.24014336917562726,3,730,80007.0,109.5986301369863,147.18245164487163,0.6383561643835617
P00464,Seasonal,Continuous,HoltWinters7,0.06725294310491658,5.7955335229039875,7.201295785461308,0.06772293109393111,-0.04459399883442446,3,730,68994.0,94.5123287671233,18.721274806269836,0.0
P00465,Trending,Continuous,HoltWinters7,0.11952289038987678,43.81947442545609,56.35722466629881,0.11361490711960175,-0.0779088218334028,3,730,223013.0,305.4972602739726,60.80473700186788,0.0
P00466,Stable,Continuous,HoltWinters7,0.08117209880397729,0.7370669527310624,0.8749791287702076,0.08166727957126761,0.011283420692895977,3,730,7010.0,9.602739726027398,1.4500340663648492,0.0
P00467,Seasonal,Continuous,HoltWinters7,0.06940127380988974,1.6740548882655546,2.1430368689560484,0.07002672637140854,-0.037321594347712754,3,730,20040.0,27.45205479452055,6.014023611276684,0.0
P00468,Stable,Continuous,HoltWinters7,0.0749041518518417,2.7515808073851407,3.4268893069886595,0.07303242425637037,-0.010520484469081349,3,730,26300.0,36.02739726027397,4.452377496359502,0.0
P00469,Volatile,Continuous,SES,0.21080259416758199,4.42821271515571,5.546188957284417,0.20207842830591036,-0.07030343189937908,3,730,15121.0,20.713698630136985,5.372944850820355,0.0
P00470,Volatile,Continuous,SES,0.17234763221728258,51.07112931828619,67.13238001676895,0.16223453710283167,-0.06860411970521564,3,730,196320.0,268.93150684931504,61.01901674997473,0.0
P00471,Seasonal,Continuous,HoltWinters7,0.14310670115681082,0.9414138930585847,1.1952399300886176,0.13984558869062277,-0.05391948734138933,3,730,4837.0,6.626027397260274,1.5787101572376208,0.0
P00472,Volatile,Continuous,SES,0.21254546385181436,65.24672892762543,79.63194869901173,0.2262598333685346,-0.005518979870788611,3,730,210201.0,287.94657534246574,71.44847555432884,0.0
P00473,Seasonal,Continuous,HoltWinters7,0.14452128985744342,2.067834316498369,2.5721935622993137,0.1411191061564815,-0.07093764926181113,3,730,10588.0,14.504109589041096,3.433572581706236,0.0
P00474,Volatile,Continuous,SES,0.22303086895056748,66.7901631710938,83.07378791462301,0.22905673475619312,-0.04561949991454602,3,730,204770.0,280.5068493150685,68.35390100737857,0.0
P00475,Stable,Continuous,HoltWinters7,0.04420614700602715,8.674189794491612,10.846711412406805,0.044147187837955924,-0.00936138766275774,3,730,154385.0,211.486301369863,24.37330734902225,0.0
P00476,Stable,Continuous,HoltWinters7,0.07487030840973515,6.594064301092725,8.241375605849557,0.0726116387208265,-0.023528074714974798,3,730,62793.0,86.01780821917808,10.763626224952944,0.0
P00477,Seasonal,Continuous,SeasonalNaive7,0.16037545892526975,1.1888888888888889,1.7259011463652572,0.14372334455667787,-0.12941545633853327,3,730,5298.0,7.257534246575342,1.709163378252083,0.0
P00478,Trending,Continuous,HoltWinters7,0.07992028219193566,11.080187722391306,14.075427157644105,0.0781128997870704,-0.0300561490450192,3,730,94189.0,129.02602739726026,21.641501862220007,0.0
P00479,Trending,Continuous,HoltWinters7,0.08672888281405529,4.439615184334837,6.250948735678428,0.08082366976936577,-0.046520365013950495,3,730,31407.0,43.02328767123288,8.245096985056579,0.0
P00480,Seasonal,Continuous,HoltWinters7,0.06801193771610586,3.7714295273328085,4.615404717571331,0.06670452006589733,-0.04718325691171201,3,730,45664.0,62.553424657534244,12.381145032507666,0.0
P00481,Stable,Continuous,HoltWinters7,0.051528770335991535,2.3913501834150837,3.0944217402232517,0.051323076849063363,-0.002388980706268707,3,730,36447.0,49.92739726027397,5.709851431284795,0.0
P00482,Trending,Continuous,HoltWinters7,0.07573934875778683,23.75906301094985,30.434481279208743,0.07376182747913297,-0.0330087190406412,3,730,209797.0,287.3931506849315,49.26196269041352,0.0
P00483,Trending,Continuous,HoltWinters7,0.07065011578433947,21.81999707463855,27.464793916786945,0.06846337798677062,-0.04279013014871966,3,730,213454.0,292.4027397260274,46.45760925299731,0.0
P00484,Trending,Continuous,HoltWinters7,0.08255076221159724,6.545683685798376,8.000283874906263,0.08028676640469992,-0.05633016045691527,3,730,54224.0,74.27945205479452,12.29333921275077,0.0
P00485,Seasonal,Continuous,HoltWinters7,0.0705773852948755,3.7874417053363154,4.597615713482718,0.07054647549869357,-0.044914368378350694,3,730,43091.0,59.02876712328767,11.515624019456828,0.0
P00486,Trending,Continuous,HoltWinters7,0.09776496910447212,25.00341930002035,32.42528142730294,0.09285683068495988,-0.07743904994457945,3,730,157863.0,216.25068493150684,41.20901130455509,0.0
P00487,Volatile,Continuous,SES,0.20967958918096427,1.556500314224478,2.06012172278292,0.2005174655102208,-0.08709921298388557,3,730,5310.0,7.273972602739726,2.0052077190418145,0.0
P00488,Seasonal,Continuous,SeasonalNaive7,0.08555050832792559,0.3666666666666667,0.5962080783894381,0.0838888888888889,-0.02610193181250936,3,730,3528.0,4.832876712328767,1.1071602343405185,0.0
P00489,Trending,Continuous,HoltWinters7,0.11365171471647162,9.203699262999965,11.644640375609612,0.10713578098898245,-0.06869762429244204,3,730,48350.0,66.23287671232876,13.296988064069252,0.0
P00490,Trending,Continuous,HoltWinters7,0.0992949673799068,36.186058164518755,46.306508233965396,0.09630000934932735,-0.0568677766934669,3,730,221827.0,303.872602739726,57.89246869401976,0.0
P00491,Stable,Continuous,HoltWinters7,0.04853017382263337,11.367674616752502,14.227212917250705,0.04733754605447823,-0.03517305125609476,3,730,183881.0,251.89178082191782,28.609054239499844,0.0
P00492,Seasonal,Continuous,HoltWinters7,0.08373339935717916,9.371836535136959,11.196133514178493,0.08366218101792834,-0.0689849500288633,3,730,91301.0,125.06986301369864,24.30694879918784,0.0
