product_id,forecast_date,horizon_day,forecast_demand,lower_bound,upper_bound,model,demand_class,behavioral_class
P00539,2027-01-30,30,326.9784659424187,254.1987487038918,399.75818318094565,HoltWinters7,Trending,Continuous
P00540,2027-01-01,1,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-02,2,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-03,3,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-04,4,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-05,5,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-06,6,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-07,7,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-08,8,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-09,9,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-10,10,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-11,11,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-12,12,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-13,13,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-14,14,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-15,15,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-16,16,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-17,17,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-18,18,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-19,19,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-20,20,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-21,21,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-22,22,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-23,23,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-24,24,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-25,25,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-26,26,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-27,27,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-28,28,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-29,29,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00540,2027-01-30,30,6.774746489402073,2.501041376251635,11.048451602552511,SES,Volatile,Continuous
P00541,2027-01-01,1,302.35248040891014,242.13005606102197,362.57490475679833,HoltWinters7,Trending,Continuous
P00541,2027-01-02,2,264.81886585843654,204.59644151054837,325.0412902063247,HoltWinters7,Trending,Continuous
P00541,2027-01-03,3,238.62950648315808,178.40708213526992,298.8519308310463,HoltWinters7,Trending,Continuous
P00541,2027-01-04,4,287.0286084191842,226.80618407129603,347.2510327670724,HoltWinters7,Trending,Continuous
P00541,2027-01-05,5,287.8779829239726,227.65555857608442,348.1004072718607,HoltWinters7,Trending,Continuous
P00541,2027-01-06,6,288.68768595712174,228.46526160923358,348.9101103050099,HoltWinters7,Trending,Continuous
P00541,2027-01-07,7,281.6150960895185,221.39267174163032,341.8375204374066,HoltWinters7,Trending,Continuous
P00541,2027-01-08,8,302.4066488771317,242.18422452924355,362.62907322501985,HoltWinters7,Trending,Continuous
P00541,2027-01-09,9,264.87276348431703,204.65033913642887,325.09518783220517,HoltWinters7,Trending,Continuous
P00541,2027-01-10,10,238.6831346209092,178.46071027302102,298.9055589687973,HoltWinters7,Trending,Continuous
P00541,2027-01-11,11,287.0819684162466,226.85954406835842,347.3043927641347,HoltWinters7,Trending,Continuous
P00541,2027-01-12,12,287.9310761210496,227.70865177316145,348.15350046893775,HoltWinters7,Trending,Continuous
P00541,2027-01-13,13,288.7405136882134,228.51808934032525,348.9629380361016,HoltWinters7,Trending,Continuous
P00541,2027-01-14,14,281.66765968195466,221.4452353340665,341.8900840298428,HoltWinters7,Trending,Continuous
P00541,2027-01-15,15,302.45894965160574,242.23652530371757,362.68137399949387,HoltWinters7,Trending,Continuous
P00541,2027-01-16,16,264.9248027549187,204.70237840703052,325.1472271028068,HoltWinters7,Trending,Continuous
P00541,2027-01-17,17,238.73491369515784,178.51248934726968,298.957338043046,HoltWinters7,Trending,Continuous
P00541,2027-01-18,18,287.13348859512394,226.91106424723577,347.3559129430121,HoltWinters7,Trending,Continuous
P00541,2027-01-19,19,287.98233869903265,227.7599143511445,348.2047630469208,HoltWinters7,Trending,Continuous
P00541,2027-01-20,20,288.79151995330653,228.56909560541837,349.01394430119467,HoltWinters7,Trending,Continuous
P00541,2027-01-21,21,281.7184109157223,221.49598656783414,341.94083526361044,HoltWinters7,Trending,Continuous
P00541,2027-01-22,22,302.50944712920455,242.28702278131638,362.7318714770927,HoltWinters7,Trending,Continuous
P00541,2027-01-23,23,264.97504774512953,204.75262339724136,325.1974720930177,HoltWinters7,Trending,Continuous
P00541,2027-01-24,24,238.78490746041757,178.5624831125294,299.0073318083057,HoltWinters7,Trending,Continuous
P00541,2027-01-25,25,287.1832323915574,226.96080804366923,347.4056567394456,HoltWinters7,Trending,Continuous
P00541,2027-01-26,26,288.03183377648395,227.80940942859579,348.2542581243721,HoltWinters7,Trending,Continuous
P00541,2027-01-27,27,288.8407675553705,228.61834320748235,349.0631919032587,HoltWinters7,Trending,Continuous
P00541,2027-01-28,28,281.767412279776,221.54498793188785,341.9898366276642,HoltWinters7,Trending,Continuous
P00541,2027-01-29,29,302.558203486438,242.33577913854984,362.7806278343262,HoltWinters7,Trending,Continuous
P00541,2027-01-30,30,265.0235603205768,204.80113597268863,325.245984668465,HoltWinters7,Trending,Continuous
P00542,2027-01-01,1,141.37320113322474,117.02345986633198,165.72294240011752,HoltWinters7,Stable,Continuous
P00542,2027-01-02,2,125.623060127438,101.27331886054523,149.97280139433076,HoltWinters7,Stable,Continuous
P00542,2027-01-03,3,113.78692625290887,89.4371849860161,138.13666751980165,HoltWinters7,Stable,Continuous
P00542,2027-01-04,4,135.14414894622234,110.79440767932958,159.49389021311512,HoltWinters7,Stable,Continuous
P00542,2027-01-05,5,138.0599064806443,113.71016521375152,162.40964774753706,HoltWinters7,Stable,Continuous
P00542,2027-01-06,6,134.80158138632171,110.45184011942895,159.1513226532145,HoltWinters7,Stable,Continuous
P00542,2027-01-07,7,133.5900244253926,109.24028315849985,157.9397656922854,HoltWinters7,Stable,Continuous
P00542,2027-01-08,8,141.37320113322653,117.02345986633377,165.7229424001193,HoltWinters7,Stable,Continuous
P00542,2027-01-09,9,125.62306012743973,101.27331886054696,149.9728013943325,HoltWinters7,Stable,Continuous
P00542,2027-01-10,10,113.78692625291052,89.43718498601775,138.1366675198033,HoltWinters7,Stable,Continuous
P00542,2027-01-11,11,135.14414894622394,110.79440767933117,159.4938902131167,HoltWinters7,Stable,Continuous
P00542,2027-01-12,12,138.05990648064582,113.71016521375306,162.4096477475386,HoltWinters7,Stable,Continuous
P00542,2027-01-13,13,134.80158138632316,110.4518401194304,159.15132265321594,HoltWinters7,Stable,Continuous
P00542,2027-01-14,14,133.59002442539403,109.24028315850127,157.9397656922868,HoltWinters7,Stable,Continuous
P00542,2027-01-15,15,141.3732011332279,117.02345986633513,165.72294240012067,HoltWinters7,Stable,Continuous
P00542,2027-01-16,16,125.62306012744104,101.27331886054827,149.9728013943338,HoltWinters7,Stable,Continuous
P00542,2027-01-17,17,113.78692625291177,89.437184986019,138.13666751980455,HoltWinters7,Stable,Continuous
P00542,2027-01-18,18,135.14414894622516,110.7944076793324,159.49389021311794,HoltWinters7,Stable,Continuous
P00542,2027-01-19,19,138.059906480647,113.71016521375422,162.40964774753976,HoltWinters7,Stable,Continuous
P00542,2027-01-20,20,134.8015813863243,110.45184011943154,159.15132265321708,HoltWinters7,Stable,Continuous
P00542,2027-01-21,21,133.59002442539511,109.24028315850235,157.9397656922879,HoltWinters7,Stable,Continuous
P00542,2027-01-22,22,141.37320113322892,117.02345986633615,165.7229424001217,HoltWinters7,Stable,Continuous
P00542,2027-01-23,23,125.62306012744203,101.27331886054927,149.9728013943348,HoltWinters7,Stable,Continuous
P00542,2027-01-24,24,113.78692625291274,89.43718498601997,138.1366675198055,HoltWinters7,Stable,Continuous
P00542,2027-01-25,25,135.14414894622607,110.7944076793333,159.49389021311885,HoltWinters7,Stable,Continuous
P00542,2027-01-26,26,138.05990648064787,113.7101652137551,162.40964774754065,HoltWinters7,Stable,Continuous
P00542,2027-01-27,27,134.80158138632515,110.45184011943239,159.15132265321793,HoltWinters7,Stable,Continuous
P00542,2027-01-28,28,133.5900244253959,109.24028315850315,157.9397656922887,HoltWinters7,Stable,Continuous
P00542,2027-01-29,29,141.3732011332297,117.02345986633695,165.7229424001225,HoltWinters7,Stable,Continuous
P00542,2027-01-30,30,125.62306012744277,101.27331886055,149.97280139433553,HoltWinters7,Stable,Continuous
P00543,2027-01-01,1,26.978350857664243,18.84998821879482,35.106713496533665,HoltWinters7,Trending,Continuous
P00543,2027-01-02,2,23.164646280922877,15.036283642053455,31.2930089197923,HoltWinters7,Trending,Continuous
P00543,2027-01-03,3,20.445588194805353,12.31722555593593,28.573950833674775,HoltWinters7,Trending,Continuous
P00543,2027-01-04,4,25.141981484126912,17.01361884525749,33.270344122996335,HoltWinters7,Trending,Continuous
P00543,2027-01-05,5,25.356806133565247,17.228443494695824,33.48516877243467,HoltWinters7,Trending,Continuous
P00543,2027-01-06,6,25.22117300480832,17.0928103659389,33.34953564367774,HoltWinters7,Trending,Continuous
P00543,2027-01-07,7,24.709765104450703,16.58140246558128,32.83812774332013,HoltWinters7,Trending,Continuous
P00543,2027-01-08,8,26.978350857664392,18.84998821879497,35.106713496533814,HoltWinters7,Trending,Continuous
P00543,2027-01-09,9,23.16464628092302,15.036283642053597,31.29300891979244,HoltWinters7,Trending,Continuous
P00543,2027-01-10,10,20.44558819480549,12.31722555593607,28.573950833674914,HoltWinters7,Trending,Continuous
P00543,2027-01-11,11,25.141981484127047,17.013618845257625,33.27034412299647,HoltWinters7,Trending,Continuous
P00543,2027-01-12,12,25.356806133565374,17.228443494695952,33.4851687724348,HoltWinters7,Trending,Continuous
P00543,2027-01-13,13,25.221173004808445,17.092810365939023,33.34953564367787,HoltWinters7,Trending,Continuous
P00543,2027-01-14,14,24.70976510445082,16.581402465581398,32.83812774332024,HoltWinters7,Trending,Continuous
P00543,2027-01-15,15,26.978350857664505,18.849988218795083,35.10671349653393,HoltWinters7,Trending,Continuous
P00543,2027-01-16,16,23.16464628092313,15.036283642053707,31.293008919792552,HoltWinters7,Trending,Continuous
P00543,2027-01-17,17,20.445588194805595,12.317225555936172,28.573950833675017,HoltWinters7,Trending,Continuous
P00543,2027-01-18,18,25.141981484127147,17.013618845257724,33.27034412299657,HoltWinters7,Trending,Continuous
P00543,2027-01-19,19,25.35680613356547,17.228443494696048,33.48516877243489,HoltWinters7,Trending,Continuous
P00543,2027-01-20,20,25.221173004808538,17.092810365939116,33.34953564367796,HoltWinters7,Trending,Continuous
P00543,2027-01-21,21,24.70976510445091,16.581402465581487,32.83812774332033,HoltWinters7,Trending,Continuous
P00543,2027-01-22,22,26.97835085766459,18.84998821879517,35.10671349653401,HoltWinters7,Trending,Continuous
P00543,2027-01-23,23,23.16464628092321,15.036283642053789,31.293008919792634,HoltWinters7,Trending,Continuous
P00543,2027-01-24,24,20.445588194805676,12.317225555936254,28.5739508336751,HoltWinters7,Trending,Continuous
P00543,2027-01-25,25,25.14198148412722,17.0136188452578,33.27034412299665,HoltWinters7,Trending,Continuous
P00543,2027-01-26,26,25.356806133565545,17.228443494696123,33.48516877243497,HoltWinters7,Trending,Continuous
P00543,2027-01-27,27,25.221173004808605,17.092810365939183,33.349535643678024,HoltWinters7,Trending,Continuous
P00543,2027-01-28,28,24.709765104450977,16.581402465581554,32.8381277433204,HoltWinters7,Trending,Continuous
P00543,2027-01-29,29,26.978350857664655,18.849988218795232,35.10671349653408,HoltWinters7,Trending,Continuous
P00543,2027-01-30,30,23.16464628092327,15.03628364205385,31.293008919792694,HoltWinters7,Trending,Continuous
P00544,2027-01-01,1,86.57159177968613,72.49433795239051,100.64884560698175,HoltWinters7,Stable,Continuous
P00544,2027-01-02,2,76.6830451532321,62.60579132593648,90.76029898052772,HoltWinters7,Stable,Continuous
P00544,2027-01-03,3,69.22802430965667,55.150770482361054,83.3052781369523,HoltWinters7,Stable,Continuous
P00544,2027-01-04,4,82.42802702456328,68.35077319726766,96.5052808518589,HoltWinters7,Stable,Continuous
P00544,2027-01-05,5,83.76262986312386,69.68537603582824,97.83988369041948,HoltWinters7,Stable,Continuous
P00544,2027-01-06,6,82.96595873495025,68.88870490765463,97.04321256224587,HoltWinters7,Stable,Continuous
P00544,2027-01-07,7,81.34152084920242,67.2642670219068,95.41877467649805,HoltWinters7,Stable,Continuous
P00544,2027-01-08,8,86.57159177968614,72.49433795239052,100.64884560698177,HoltWinters7,Stable,Continuous
P00544,2027-01-09,9,76.68304515323211,62.605791325936494,90.76029898052774,HoltWinters7,Stable,Continuous
P00544,2027-01-10,10,69.22802430965669,55.15077048236107,83.30527813695231,HoltWinters7,Stable,Continuous
P00544,2027-01-11,11,82.42802702456329,68.35077319726767,96.50528085185891,HoltWinters7,Stable,Continuous
P00544,2027-01-12,12,83.76262986312388,69.68537603582826,97.8398836904195,HoltWinters7,Stable,Continuous
P00544,2027-01-13,13,82.96595873495025,68.88870490765463,97.04321256224587,HoltWinters7,Stable,Continuous
P00544,2027-01-14,14,81.34152084920242,67.2642670219068,95.41877467649805,HoltWinters7,Stable,Continuous
P00544,2027-01-15,15,86.57159177968614,72.49433795239052,100.64884560698177,HoltWinters7,Stable,Continuous
P00544,2027-01-16,16,76.68304515323211,62.605791325936494,90.76029898052774,HoltWinters7,Stable,Continuous
P00544,2027-01-17,17,69.22802430965669,55.15077048236107,83.30527813695231,HoltWinters7,Stable,Continuous
P00544,2027-01-18,18,82.42802702456329,68.35077319726767,96.50528085185891,HoltWinters7,Stable,Continuous
P00544,2027-01-19,19,83.76262986312388,69.68537603582826,97.8398836904195,HoltWinters7,Stable,Continuous
P00544,2027-01-20,20,82.96595873495025,68.88870490765463,97.04321256224587,HoltWinters7,Stable,Continuous
P00544,2027-01-21,21,81.34152084920242,67.2642670219068,95.41877467649805,HoltWinters7,Stable,Continuous
P00544,2027-01-22,22,86.57159177968614,72.49433795239052,100.64884560698177,HoltWinters7,Stable,Continuous
P00544,2027-01-23,23,76.68304515323211,62.605791325936494,90.76029898052774,HoltWinters7,Stable,Continuous
P00544,2027-01-24,24,69.22802430965669,55.15077048236107,83.30527813695231,HoltWinters7,Stable,Continuous
P00544,2027-01-25,25,82.42802702456329,68.35077319726767,96.50528085185891,HoltWinters7,Stable,Continuous
P00544,2027-01-26,26,83.76262986312388,69.68537603582826,97.8398836904195,HoltWinters7,Stable,Continuous
P00544,2027-01-27,27,82.96595873495025,68.88870490765463,97.04321256224587,HoltWinters7,Stable,Continuous
P00544,2027-01-28,28,81.34152084920244,67.26426702190682,95.41877467649806,HoltWinters7,Stable,Continuous
P00544,2027-01-29,29,86.57159177968616,72.49433795239054,100.64884560698178,HoltWinters7,Stable,Continuous
P00544,2027-01-30,30,76.68304515323213,62.60579132593651,90.76029898052775,HoltWinters7,Stable,Continuous
P00545,2027-01-01,1,30.84327965008598,23.380933930837223,38.305625369334734,HoltWinters7,Seasonal,Continuous
P00545,2027-01-02,2,24.291559515614722,16.829213796365966,31.753905234863478,HoltWinters7,Seasonal,Continuous
P00545,2027-01-03,3,20.32612526621162,12.863779546962864,27.788470985460375,HoltWinters7,Seasonal,Continuous
P00545,2027-01-04,4,28.062341819267537,20.59999610001878,35.52468753851629,HoltWinters7,Seasonal,Continuous
P00545,2027-01-05,5,28.84632525671403,21.383979537465276,36.308670975962784,HoltWinters7,Seasonal,Continuous
P00545,2027-01-06,6,27.77698879697058,20.314643077721826,35.23933451621934,HoltWinters7,Seasonal,Continuous
P00545,2027-01-07,7,27.09490594681496,19.632560227566206,34.55725166606372,HoltWinters7,Seasonal,Continuous
P00545,2027-01-08,8,30.953925355749657,23.4915796365009,38.41627107499841,HoltWinters7,Seasonal,Continuous
P00545,2027-01-09,9,24.399428953041706,16.93708323379295,31.861774672290462,HoltWinters7,Seasonal,Continuous
P00545,2027-01-10,10,20.431288096174335,12.968942376925579,27.89363381542309,HoltWinters7,Seasonal,Continuous
P00545,2027-01-11,11,28.16486595464419,20.702520235395433,35.627211673892944,HoltWinters7,Seasonal,Continuous
P00545,2027-01-12,12,28.946276906345904,21.48393118709715,36.40862262559466,HoltWinters7,Seasonal,Continuous
P00545,2027-01-13,13,27.87443250841892,20.412086789170164,35.33677822766768,HoltWinters7,Seasonal,Continuous
P00545,2027-01-14,14,27.189904648044994,19.72755892879624,34.652250367293746,HoltWinters7,Seasonal,Continuous
P00545,2027-01-15,15,31.046540395768705,23.58419467651995,38.50888611501746,HoltWinters7,Seasonal,Continuous
P00545,2027-01-16,16,24.489720141517644,17.02737442226889,31.9520658607664,HoltWinters7,Seasonal,Continuous
P00545,2027-01-17,17,20.519313742059936,13.05696802281118,27.98165946130869,HoltWinters7,Seasonal,Continuous
P00545,2027-01-18,18,28.250682903832338,20.788337184583582,35.713028623081094,HoltWinters7,Seasonal,Continuous
P00545,2027-01-19,19,29.02994057837999,21.567594859131233,36.492286297628745,HoltWinters7,Seasonal,Continuous
P00545,2027-01-20,20,27.955996932282094,20.49365121303334,35.41834265153085,HoltWinters7,Seasonal,Continuous
P00545,2027-01-21,21,27.269422497051448,19.807076777802692,34.7317682163002,HoltWinters7,Seasonal,Continuous
P00545,2027-01-22,22,31.124063021579445,23.66171730233069,38.586408740828205,HoltWinters7,Seasonal,Continuous
P00545,2027-01-23,23,24.565297607302764,17.102951888054008,32.02764332655152,HoltWinters7,Seasonal,Continuous
P00545,2027-01-24,24,20.592994854828817,13.130649135580061,28.055340574077572,HoltWinters7,Seasonal,Continuous
P00545,2027-01-25,25,28.32251524595262,20.860169526703864,35.784860965201375,HoltWinters7,Seasonal,Continuous
P00545,2027-01-26,26,29.099970538305683,21.637624819056928,36.56231625755444,HoltWinters7,Seasonal,Continuous
P00545,2027-01-27,27,28.024269734510685,20.56192401526193,35.48661545375944,HoltWinters7,Seasonal,Continuous
P00545,2027-01-28,28,27.335982231329318,19.873636512080562,34.79832795057807,HoltWinters7,Seasonal,Continuous
P00545,2027-01-29,29,31.188952671374505,23.72660695212575,38.65129839062326,HoltWinters7,Seasonal,Continuous
P00545,2027-01-30,30,24.628559077562652,17.166213358313897,32.09090479681141,HoltWinters7,Seasonal,Continuous
P00546,2027-01-01,1,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-02,2,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-03,3,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-04,4,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-05,5,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-06,6,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-07,7,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-08,8,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-09,9,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-10,10,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-11,11,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-12,12,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-13,13,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-14,14,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-15,15,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-16,16,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-17,17,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-18,18,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-19,19,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-20,20,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-21,21,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-22,22,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-23,23,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-24,24,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-25,25,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-26,26,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-27,27,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-28,28,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-29,29,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00546,2027-01-30,30,26.066618133265855,13.057447028060931,39.075789238470776,SES,Volatile,Continuous
P00547,2027-01-01,1,12.821734754137305,8.70820896783738,16.935260540437227,HoltWinters7,Trending,Continuous
P00547,2027-01-02,2,10.837790939924478,6.724265153624554,14.951316726224402,HoltWinters7,Trending,Continuous
P00547,2027-01-03,3,9.709865769206825,5.596339982906901,13.823391555506749,HoltWinters7,Trending,Continuous
P00547,2027-01-04,4,12.024149314612137,7.910623528312213,16.137675100912062,HoltWinters7,Trending,Continuous
P00547,2027-01-05,5,11.992592395940807,7.8790666096408835,16.10611818224073,HoltWinters7,Trending,Continuous
P00547,2027-01-06,6,11.97308335833673,7.859557572036806,16.086609144636654,HoltWinters7,Trending,Continuous
P00547,2027-01-07,7,11.826751337992002,7.713225551692078,15.940277124291926,HoltWinters7,Trending,Continuous
P00547,2027-01-08,8,12.821734754137305,8.70820896783738,16.935260540437227,HoltWinters7,Trending,Continuous
P00547,2027-01-09,9,10.837790939924478,6.724265153624554,14.951316726224402,HoltWinters7,Trending,Continuous
P00547,2027-01-10,10,9.709865769206825,5.596339982906901,13.823391555506749,HoltWinters7,Trending,Continuous
P00547,2027-01-11,11,12.024149314612137,7.910623528312213,16.137675100912062,HoltWinters7,Trending,Continuous
P00547,2027-01-12,12,11.992592395940807,7.8790666096408835,16.10611818224073,HoltWinters7,Trending,Continuous
P00547,2027-01-13,13,11.97308335833673,7.859557572036806,16.086609144636654,HoltWinters7,Trending,Continuous
P00547,2027-01-14,14,11.826751337992002,7.713225551692078,15.940277124291926,HoltWinters7,Trending,Continuous
P00547,2027-01-15,15,12.821734754137305,8.70820896783738,16.935260540437227,HoltWinters7,Trending,Continuous
P00547,2027-01-16,16,10.837790939924478,6.724265153624554,14.951316726224402,HoltWinters7,Trending,Continuous
P00547,2027-01-17,17,9.709865769206825,5.596339982906901,13.823391555506749,HoltWinters7,Trending,Continuous
P00547,2027-01-18,18,12.024149314612137,7.910623528312213,16.137675100912062,HoltWinters7,Trending,Continuous
P00547,2027-01-19,19,11.992592395940807,7.8790666096408835,16.10611818224073,HoltWinters7,Trending,Continuous
P00547,2027-01-20,20,11.97308335833673,7.859557572036806,16.086609144636654,HoltWinters7,Trending,Continuous
P00547,2027-01-21,21,11.826751337992002,7.713225551692078,15.940277124291926,HoltWinters7,Trending,Continuous
P00547,2027-01-22,22,12.821734754137305,8.70820896783738,16.935260540437227,HoltWinters7,Trending,Continuous
P00547,2027-01-23,23,10.837790939924478,6.724265153624554,14.951316726224402,HoltWinters7,Trending,Continuous
P00547,2027-01-24,24,9.709865769206825,5.596339982906901,13.823391555506749,HoltWinters7,Trending,Continuous
P00547,2027-01-25,25,12.024149314612137,7.910623528312213,16.137675100912062,HoltWinters7,Trending,Continuous
P00547,2027-01-26,26,11.992592395940807,7.8790666096408835,16.10611818224073,HoltWinters7,Trending,Continuous
P00547,2027-01-27,27,11.97308335833673,7.859557572036806,16.086609144636654,HoltWinters7,Trending,Continuous
P00547,2027-01-28,28,11.826751337992002,7.713225551692078,15.940277124291926,HoltWinters7,Trending,Continuous
P00547,2027-01-29,29,12.821734754137305,8.70820896783738,16.935260540437227,HoltWinters7,Trending,Continuous
P00547,2027-01-30,30,10.837790939924478,6.724265153624554,14.951316726224402,HoltWinters7,Trending,Continuous
P00548,2027-01-01,1,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-02,2,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-03,3,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-04,4,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-05,5,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-06,6,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-07,7,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-08,8,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-09,9,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-10,10,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-11,11,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-12,12,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-13,13,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-14,14,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-15,15,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-16,16,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-17,17,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-18,18,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-19,19,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-20,20,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-21,21,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-22,22,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-23,23,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
P00548,2027-01-24,24,0.0,0.0,396.47305298826547,Naive,Intermittent,Intermittent
